db_file,table_name,id,zh,en,vi
lang_multi_text.db,MultiText,XJXYSDJ_35_6,嗯……我有好几次看到她在书店读同一本小说，书名好像是……《无骸生还》？,"I've seen her at the bookstore a few times reading the same novel… something like ""And Then There Were No Tacet Discords""?","Ừm... mình thấy mấy lần cậu ấy đọc cùng một cuốn tiểu thuyết ở hiệu sách, tên sách hình như là... ""Và Rồi Chẳng Còn Thanh Hài Nào""?"
lang_multi_text.db,MultiText,XJXYSDJ_35_7,《无骸生还》！这题我会！原来她也喜欢看这种经典本格派的推理小说，嘿嘿嘿……,"""And Then There Were No Tacet Discords""?! I know that one! So she likes classic mystery novels too, hehe…","""Và Rồi Chẳng Còn Thanh Hài Nào""! Câu này mình biết! Hóa ra cậu ấy cũng thích đọc tiểu thuyết trinh thám kinh điển kiểu này, he he he..."
lang_multi_text.db,MultiText,XJXYSDJ_35_8,比起这个，你的作息还是先向千咲同学靠拢一下吧——除了上课日都是白天睡觉晚上出门，你这样是碰不到她的！,"More importantly, fix your schedule. You won't bump into her if you're sleeping through most of the day and partying at night.","So với chuyện đó, cậu nên chỉnh lại giờ giấc sinh hoạt cho giống Chisa trước đã - trừ những ngày đi học ra, cậu toàn ngủ ngày cày đêm, thế này thì sao mà gặp được cậu ấy!"
lang_multi_text.db,MultiText,XJXYSDJ_35_9,而且她才刚入学不久吧，这么快就能跟上课程……要怎样才能变得像她一样优秀呢？,She enrolled not long ago but is already caught up. How can I get that good…?,Hơn nữa cậu ấy mới nhập học không lâu mà đã theo kịp chương trình nhanh như vậy... làm thế nào để trở nên xuất sắc như cậu ấy nhỉ?
lang_multi_text.db,MultiText,XJXYSDJ_36_1,赞美I.R.I.S.！您的算法如同高山，智能如同长河……,"Praise be to I.R.I.S.! Your algorithms stand tall like mountains no one can conquer, your intelligence flows like a river that never runs dry...","Ca ngợi I.R.I.S.! Thuật toán của ngài tựa núi cao, trí tuệ tựa sông dài..."
lang_multi_text.db,MultiText,XJXYSDJ_36_2,您从万千字节中托举出的文档，胜过此世我所见全部的温柔……,The documents you salvage from the sea of bytes outshine any gentleness this world has ever shown me…,"Tài liệu ngài nâng niu từ vạn ngàn byte, hơn cả mọi dịu dàng tôi từng thấy trên đời này..."
lang_multi_text.db,MultiText,XJXYSDJ_36_3,愿这颂声，直达您的机房前……,May this humble hymn reach your sacred server room…,"Nguyện tiếng tụng ca này, vọng thẳng đến trước phòng máy của ngài..."
lang_multi_text.db,MultiText,XJXYSDJ_36_4,请您以无尽的算力，为我等启封古老的文献——得分之道，就在其中！,Please—by your boundless computational power—unseal the ancient archives! For within them lies the path to a passing grade!,"Xin ngài dùng năng lực tính toán vô tận, mở phong ấn những văn hiến cổ xưa cho chúng con - con đường đạt điểm cao nằm ngay trong đó!"
lang_multi_text.db,MultiText,XJXYSDJ_37_1,赞美I.R.I.S.！您的算法如同高山，智能如同长河……,"Praise be to I.R.I.S.! Your algorithms stand tall like mountains no one can conquer, your intelligence flows like a river that never runs dry...","Ca ngợi I.R.I.S.! Thuật toán của ngài tựa núi cao, trí tuệ tựa sông dài..."
lang_multi_text.db,MultiText,XJXYSDJ_37_2,这是在做什么？,What are you doing?,Đang làm cái gì vậy?
