db_file,table_name,id,zh,en,vi
lang_multi_text.db,MultiText,ChatExpression_40_Name,走你,Go you,Đi nè
lang_multi_text.db,MultiText,ChatExpression_41_Name,送花,Send flowers,Tặng hoa
lang_multi_text.db,MultiText,ChatExpression_42_Name,酷,Cool,Ngầu
lang_multi_text.db,MultiText,ChatExpression_43_Name,再见,Goodbye,Tạm biệt
lang_multi_text.db,MultiText,ChatExpression_44_Name,嘿嘿,Hehe,Hê hê
lang_multi_text.db,MultiText,ChatExpression_45_Name,晚安,Good night,Ngủ ngon
lang_multi_text.db,MultiText,ChatExpression_46_Name,来了,Arrived,Đến rồi
lang_multi_text.db,MultiText,ChatExpression_47_Name,生气,Angry,Tức giận
lang_multi_text.db,MultiText,ChatExpression_48_Name,看看,Check it out,Xem xem
lang_multi_text.db,MultiText,ChatExpression_49_Name,什么,What,Cái gì
lang_multi_text.db,MultiText,ChatExpression_50_Name,累了,Tired,Mệt rồi
lang_multi_text.db,MultiText,ChatExpression_51_Name,吃什么,What to eat,Ăn gì
lang_multi_text.db,MultiText,ChatExpression_52_Name,打,Hit,Đánh
lang_multi_text.db,MultiText,ChatExpression_53_Name,无语,Speechless,Cạn lời
lang_multi_text.db,MultiText,ChatExpression_54_Name,喝茶,Drink tea,Uống trà
lang_multi_text.db,MultiText,ChatExpression_55_Name,呵呵,Hehe,Ha ha
lang_multi_text.db,MultiText,ChatExpression_56_Name,滚,Go away,Biến
lang_multi_text.db,MultiText,ChatExpression_57_Name,来啦,Here I Am,Tới đây
lang_multi_text.db,MultiText,ChatExpression_58_Name,呜呜,Sob,Hu hu
lang_multi_text.db,MultiText,ChatExpression_59_Name,冲,Let's Go,Xông lên
lang_multi_text.db,MultiText,ChatExpression_60_Name,行礼,Greet,Hành lễ
lang_multi_text.db,MultiText,ChatExpression_61_Name,发财,Rich,Phát tài
lang_multi_text.db,MultiText,ChatExpression_62_Name,哇,Wow,Oa
lang_multi_text.db,MultiText,ChatExpression_63_Name,谢谢老板,Thanks,Cảm ơn sếp
lang_multi_text.db,MultiText,ChatExpression_64_Name,困,Sleepy,Buồn ngủ
lang_multi_text.db,MultiText,ChatExpression_65_Name,下班,Clock Out,Tan làm
lang_multi_text.db,MultiText,ChatExpression_66_Name,别急,Don't Rush,Đừng vội
lang_multi_text.db,MultiText,ChatExpression_67_Name,干嘛,What,Làm gì
lang_multi_text.db,MultiText,ChatExpression_68_Name,棒,Good Job,Tuyệt
lang_multi_text.db,MultiText,ChatExpression_69_Name,出现,Poof,Xuất hiện
lang_multi_text.db,MultiText,ChatExpression_70_Name,放松,Relax,Thư giãn
lang_multi_text.db,MultiText,ChatExpression_71_Name,打你,Punch,Đấm cái nè
lang_multi_text.db,MultiText,ChatExpression_72_Name,好哒,Okie,Oki
lang_multi_text.db,MultiText,ChatExpression_73_Name,难过,Sad,Buồn
