db_file,table_name,id,zh,en,vi
lang_multi_text.db,MultiText,Shixifeidu_main_2_8_2601_5,残星会……也早就成为了往人？,These Fractsidus operatives... Looks like they're also among the Left Behind.,Hội Tàn Tinh... cũng đã sớm trở thành Người Bị Bỏ Lại?
lang_multi_text.db,MultiText,Shixifeidu_main_2_8_2601_6,他们早就成为了自己所研究的“实验”的本身……却因无数次的重置而没能察觉。,So they've become part of their own experiment... trapped in a loop they can't even recognize.,"Họ đã sớm trở thành chính ""vật thí nghiệm"" mà mình đang nghiên cứu... nhưng lại không hề hay biết do vô số lần bị thiết lập lại."
lang_multi_text.db,MultiText,Shixifeidu_main_2_8_2601_7,所以，才永远在重复“第二十次测试”。,That's why they've been repeating Test No. 20.,"Vì vậy, mới mãi mãi lặp lại ""lần thử nghiệm thứ 20""."
lang_multi_text.db,MultiText,Shixifeidu_main_2_8_2602_1,太轻……执念太轻……压不住……压不住遗忘的……,Obsesssion... Too lighhhht... too lighhhht! Can't suppressss... the forgetting...,Quá nhẹ... chấp niệm quá nhẹ... không đè nén được... không đè nén được sự lãng quên...
lang_multi_text.db,MultiText,Shixifeidu_main_2_8_2603_1,不对……是太重……重得……重得……,"No, no... Too heaaaaavy... heaaaavy... heaaavy...",Không đúng... là quá nặng... nặng đến mức... nặng đến mức...
lang_multi_text.db,MultiText,Shixifeidu_main_2_8_2604_1,太……痛苦……不要……在这里……,Too much... pain... Nooo... not here...,Quá... đau khổ... không muốn... ở đây...
lang_multi_text.db,MultiText,Shixifeidu_main_2_8_2605_1,要去……要，回去——,Must return... Must... GO—!,"Phải đi... phải, quay về -"
lang_multi_text.db,MultiText,Shixifeidu_main_2_8_2701_3,妈妈你看，我好像又把树画歪了……,"Mom, I think I painted the tree crooked again...","Mẹ xem này, con hình như lại vẽ cái cây bị lệch rồi..."
lang_multi_text.db,MultiText,Shixifeidu_main_2_8_2701_4,没有哦，做得很好……等、等等，小爱别看窗外！,"Not at all, sweetheart. It's beautiful—Wait, GET AWAY FROM THE WINDOW!","Không đâu, vẽ đẹp lắm... Khoan, khoan đã, Tiểu Ai đừng nhìn ra ngoài cửa sổ!"
lang_multi_text.db,MultiText,Shixifeidu_main_2_8_2701_5,你小子怎么又迷路了？不对，那是什么……？,"Oh come on, you're lost again? Wait, what's that...?","Cái thằng nhóc này sao lại lạc đường nữa rồi? Không đúng, kia là cái gì...?"
lang_multi_text.db,MultiText,Shixifeidu_main_2_8_2701_6,跑！往后跑！快跑！！,RUN! GO BACK! JUST RUN!,Chạy! Chạy ngược lại! Chạy mau!!
