db_file,table_name,id,zh,en,vi
lang_multi_text.db,MultiText,Main_Linaxita_2_7_153_28,你已经彻底恢复了，是吗？,"You're fully recovered, aren't you?","Cậu đã hồi phục hoàn toàn rồi, đúng không?"
lang_multi_text.db,MultiText,Main_Linaxita_2_7_153_29,从调律装置到能够控制住所有残象，以一己之力打开彼岸的大门……,"From operating the Orchestration mechanism, to wielding Tacet Discords at will, to opening the gateway to the Beyond by yourself...","Từ thiết bị điều luật đến việc có thể kiểm soát tất cả Tàn Tượng, dùng sức một người mở ra cánh cửa Bờ Bên Kia..."
lang_multi_text.db,MultiText,Main_Linaxita_2_7_153_3,是啊，就像回到了过去。,Yes… It was just like the old days.,"Đúng vậy, giống như quay trở lại quá khứ."
lang_multi_text.db,MultiText,Main_Linaxita_2_7_153_30,你的恢复似乎和彼岸向你融合的过程是同步的。,It seems that your recovery is in sync with the merging between you and the Beyond.,Sự hồi phục của cậu dường như đồng bộ với quá trình Bờ Bên Kia dung hợp vào cậu.
lang_multi_text.db,MultiText,Main_Linaxita_2_7_153_31,即便如此，你也不用此时与我刀剑相向。宝石已经不在彼岸，我们还需要共同从芬莱克手里将它拿回来。,"And yet, there's no reason for you to raise your blade against me. Not now. The Gem is no longer in the Beyond. If we are to retrieve it from Fenrico, we must work together.","Dù vậy, cậu cũng không cần phải chĩa kiếm vào tôi lúc này. Đá quý đã không còn ở Bờ Bên Kia, chúng ta còn cần cùng nhau lấy lại nó từ tay Fenrico."
lang_multi_text.db,MultiText,Main_Linaxita_2_7_153_32,在你刚才试图为我设下陷阱后？,After you just tried to trap me?,Sau khi cô vừa định gài bẫy tôi ư?
lang_multi_text.db,MultiText,Main_Linaxita_2_7_153_33,变调并未奏效，所以这一次抉择的权利依旧在你手中。,"The modulated melody failed to play its part. And so once again, the choice is yours.","Biến tấu không hiệu quả, cho nên quyền lựa chọn lần này vẫn nằm trong tay cậu."
lang_multi_text.db,MultiText,Main_Linaxita_2_7_153_34,那首曲子，我真的曾经听过吗？,That piece... Did I really hear it before?,"Khúc nhạc đó, tôi thực sự từng nghe qua sao?"
lang_multi_text.db,MultiText,Main_Linaxita_2_7_153_35,不论真假，也不能改变什么了。,"Whether it's real or not, it changes nothing.","Dù thật hay giả, cũng không thay đổi được gì nữa."
lang_multi_text.db,MultiText,Main_Linaxita_2_7_153_36,你旁观了弗洛洛与残星会会长的对话，这一次会长以一位听众的形象出现。他通过短暂复原特莉丝让弗洛洛看到了人们重生的希望，从而将她劝诱至残星会中。自己失败了无数次的弗洛洛思考之后，选择了加入。你看着过去的她即将踏入黑暗，想要拉住她，阻止她走上错误的道路，可这时，过去的弗洛洛被现在的弗洛洛所替代，你发现了端倪，打破了她想困住你的计划。你想知道自己在这里看到的一切是不是真的，她却不愿回答，只说无论真假，现在的你并不能改变什么。,"In the last vision, you witness Phrolova's conversation with the Grand Architect of Fractsidus, who appeared as her audience. By briefly shifting to Triss, he showed Phrolova a glimpse of rebirth, thus persuading her to join the Fractsidus. Having endured countless failures, Phrolova accepted. As you watch this past version of Phrolova move toward the darkness, you try to stop her from going down the wrong path. Suddenly, the present Phrolova reveals herself. You notice something is off and stop her plan to trap you. You question whether what you just saw was real, but she refuses to answer, only replying that there is nothing you can do to change the present, whether it was real or not.","Bạn đứng ngoài chứng kiến cuộc đối thoại giữa Phrolova và Hội trưởng Fractsidus, lần này Hội trưởng xuất hiện với tư cách một thính giả. Ông ta đã cho Phrolova thấy hy vọng hồi sinh của con người thông qua việc phục nguyên Triss trong thoáng chốc, từ đó dụ dỗ cô gia nhập Fractsidus. Phrolova, người đã thất bại vô số lần, sau khi suy nghĩ đã chọn gia nhập. Bạn nhìn thấy cô ấy trong quá khứ sắp bước vào bóng tối, muốn kéo cô ấy lại, ngăn cản cô ấy đi vào con đường sai lầm, nhưng lúc này, Phrolova của quá khứ bị thay thế bởi Phrolova của hiện tại, bạn phát hiện ra manh mối, phá vỡ kế hoạch muốn giam cầm bạn của cô ta. Bạn muốn biết tất cả những gì mình thấy ở đây có phải là sự thật không, cô ta lại không chịu trả lời, chỉ nói dù thật hay giả, bạn của hiện tại cũng không thể thay đổi được gì."
