db_file,table_name,id,zh,en,vi
lang_multi_text.db,MultiText,JKXCCZST_4_4,我那一吨黄金怎么样了？,How's my ton of gold coming along?,Một tấn <ano=Vàng>vàng</ano> của tôi sao rồi?
lang_multi_text.db,MultiText,JKXCCZST_4_5,来碗炒饭。,I'd like a bowl of fried rice.,Cho bát cơm rang.
lang_multi_text.db,MultiText,JKXCCZST_4_6,当然。埃弗拉德金库秉持着“私有财产神圣不可侵犯”的原则，是黎那汐塔内最为安全、稳固的场所。,"Averardo Vault operates under the principles of ""utmost respect for all private properties."" It is the safest and most impregnable place in Rinascita.","Tất nhiên. Kho Bạc Averardo tuân thủ nguyên tắc ""tài sản tư nhân là thần thánh bất khả xâm phạm"", là nơi an toàn, kiên cố nhất tại Rinascita."
lang_multi_text.db,MultiText,JKXCCZST_4_7,您现在位于的是埃弗拉德金库的下层。您送入金库的藏品，都将被安全地保存在这里。,You are currently in the lower level of Averardo Vault. Any items you choose to deposit will be stored here.,Quý khách hiện đang ở tầng dưới của Kho Bạc Averardo. Các vật phẩm quý khách gửi vào kho bạc đều sẽ được bảo quản an toàn tại đây.
lang_multi_text.db,MultiText,JKXCCZST_4_8,下层共设有三个主要分区：贵金属与艺术品藏区、声骸藏区与人才藏区。无论资产还是才能，埃弗拉德金库都将最大程度为您保存它们的价值。,"The underground is divided into three main areas: The Precious Metals and Artworks Depository, the Echo Depository, and the Talent Depository. Whether you're storing valuables or showcasing creativity, Averardo Vault is here to help you make the most of them with unmatched service.","Tầng dưới có ba khu vực chính: Khu lưu trữ Kim Loại Quý và Tác Phẩm Nghệ Thuật, Khu lưu trữ Thanh Hài và Khu lưu trữ Nhân Tài. Dù là tài sản hay tài năng, Kho Bạc Averardo đều sẽ bảo tồn giá trị của chúng cho ngài ở mức tối đa."
lang_multi_text.db,MultiText,JKXCCZST_4_9,如果还有事需要帮助，欢迎再次咨询。,I'll be here should you require any more assistance.,"Nếu còn việc gì cần giúp đỡ, hoan nghênh hỏi lại bất cứ lúc nào."
lang_multi_text.db,MultiText,JKXCCZST_4_10,好的。感谢您选择埃弗拉德金库的声骸存储服务。,Alright. Thank you for choosing Averardo Vault's Echo storage services.,Vâng. Cảm ơn ngài đã chọn dịch vụ lưu trữ Thanh Hài của Kho Bạc Averardo.
lang_multi_text.db,MultiText,JKXCCZST_4_11,“咕咕河豚”属于低估值声骸，如需储存，您需要自行为其购买保险，并以占地面积为单位支付保管费用。,"Gulpuffs are classified as low-value Echoes. If you wish to store them, you will need to purchase insurance yourself and pay a storage fee based on their storage unit.","""Cá Nóc Gugu"" thuộc loại Thanh Hài có giá trị ước tính thấp, nếu muốn lưu trữ, ngài cần tự mua bảo hiểm cho chúng, và thanh toán phí bảo quản tính theo diện tích chiếm dụng."
lang_multi_text.db,MultiText,JKXCCZST_4_12,如需办理，我们将联系声骸藏区与您沟通。我们的团队会为您制定专属化方案，确保所有咕咕河豚在存储过程中都能得到最妥善的安置。,"If you'd like to sign up for this service, we'll have the Echo Depository contact you regarding further details right away. Our team will create a custom plan to meet all your storage needs, ensuring your Gulpuffs are carefully looked after during their time with us.","Nếu cần làm thủ tục, chúng tôi sẽ liên hệ Khu lưu trữ Thanh Hài để trao đổi với ngài. Đội ngũ của chúng tôi sẽ xây dựng phương án chuyên biệt, đảm bảo mọi con Cá Nóc Gugu đều được an trí thỏa đáng nhất trong quá trình lưu trữ."
lang_multi_text.db,MultiText,JKXCCZST_4_13,如果还有事需要帮助，欢迎再次咨询。,I'll be here should you require any more assistance.,"Nếu còn việc gì cần giúp đỡ, hoan nghênh hỏi lại bất cứ lúc nào."
lang_multi_text.db,MultiText,JKXCCZST_4_14,稍等，正在为您核实身份信息。,"One moment, I'll verify your identity details.","Xin chờ một chút, đang xác thực thông tin danh tính của ngài."
lang_multi_text.db,MultiText,JKXCCZST_4_15,非常抱歉，根据系统显示，您的账户中并没有存储相应数量的黄金。,"I'm sorry, but it appears your account doesn't currently show an order of one ton of gold.","Vô cùng xin lỗi, theo hệ thống hiển thị, trong tài khoản của ngài không lưu trữ số lượng vàng tương ứng."
lang_multi_text.db,MultiText,JKXCCZST_4_16,不过，您的账户经珂莱塔小姐认证，拥有最高的业务权限。,But I see your account has been verified by Lady Carlotta and currently enjoys premium services.,"Tuy nhiên, tài khoản của ngài đã được tiểu thư Carlotta chứng thực, sở hữu quyền hạn nghiệp vụ cao nhất."
lang_multi_text.db,MultiText,JKXCCZST_4_17,如果您将来有存储一吨黄金的需求，我们将为您提供专属的黄金存储方案，确保您的资产得到最专业的保护与管理。,"Should you wish to store a ton of gold in the future, we'll provide an exclusive plan and ensure your assets receive the most professional management and protection.","Nếu sau này ngài có nhu cầu gửi một tấn <ano=Vàng>vàng</ano>, chúng tôi sẽ cung cấp phương án lưu trữ vàng chuyên biệt, đảm bảo tài sản của ngài nhận được sự bảo vệ và quản lý chuyên nghiệp nhất."
lang_multi_text.db,MultiText,JKXCCZST_4_18,如果还有事需要帮助，欢迎再次咨询。,I'll be here should you require any more assistance.,"Nếu còn việc gì cần giúp đỡ, hoan nghênh hỏi lại bất cứ lúc nào."
lang_multi_text.db,MultiText,JKXCCZST_4_19,……,...,...
lang_multi_text.db,MultiText,JKXCCZST_4_20,（她刚才是不是叹气了？）,(Did she really just sigh?),(Cô ta vừa thở dài à?)
lang_multi_text.db,MultiText,JKXCCZST_4_21,（小声）每天到底要来多少这种怪人……,(Quietly) How many more of these wackjobs are we going to get every day...,(Nói nhỏ) Rốt cuộc mỗi ngày phải tiếp bao nhiêu kẻ quái gở thế này chứ...
lang_multi_text.db,MultiText,JKXCCZST_4_22,抱歉，我的意思是，很抱歉无法为您提供餐饮服务。,"Ahem, apologies. I mean I'm afraid we don't offer dining services here.","Xin lỗi, ý tôi là, rất tiếc chúng tôi không cung cấp dịch vụ ăn uống."
lang_multi_text.db,MultiText,JKXCCZST_4_23,如果您需要用餐，可以前往上层的杜卡特拍卖厅，那里的宴会厅有丰富的美食可供您选择。,"If you're looking to eat, you can visit the Ducat Hall upstairs. Their banquet hall offers a wide variety of delicious options.","Nếu ngài cần dùng bữa, có thể đến Sảnh Đấu Giá Ducat ở tầng trên, phòng yến tiệc ở đó có rất nhiều món ngon cho ngài lựa chọn."
lang_multi_text.db,MultiText,JKXCCZST_4_24,如果还有事需要帮助，欢迎再次咨询。,I'll be here should you require any more assistance.,"Nếu còn việc gì cần giúp đỡ, hoan nghênh hỏi lại bất cứ lúc nào."
lang_multi_text.db,MultiText,JKXCCZST_5_1,今天的交接清单核对了吗？我看贵金属区域有新增的条目。,Have you gone over the shift change checklist? I see there's a new entry in the precious metals section.,Danh sách bàn giao hôm nay đã đối chiếu chưa? Tôi thấy khu vực Kim Loại Quý có thêm mục mới.
lang_multi_text.db,MultiText,JKXCCZST_5_2,没问题，编号都录入系统了。,Nothing to be concerned about. The serial number is already in the system.,"Không vấn đề gì, mã số đều đã nhập vào hệ thống rồi."
lang_multi_text.db,MultiText,JKXCCZST_6_1,艺术品区376号柜的报警响了，好像湿度超出了正常范围。,The alarm on Display Case 376 in the artworks depository just went off. Looks like the humidity level got too high.,"Cảnh báo ở tủ số 376 khu Nghệ Thuật vang lên rồi, hình như độ ẩm vượt quá phạm vi bình thường."
lang_multi_text.db,MultiText,JKXCCZST_6_2,是湿度探测器的问题，已经联系技术部门了。,Just the humidity detector acting up. I've already notified Maintenence.,"Là vấn đề của máy dò độ ẩm, đã liên hệ bộ phận kỹ thuật rồi."
lang_multi_text.db,MultiText,JKXCCZST_6_3,再写一份事故报告请示上级吧。,"Write up an incident report for the higher-ups, will you?",Viết thêm một bản báo cáo sự cố trình lên cấp trên đi.
lang_multi_text.db,MultiText,JKXCCZST_6_4,毕竟是高价值藏品，我们担不起这个责任。,"With such high-value pieces, we don't want any liability on our heads.","Dù sao cũng là vật phẩm giá trị cao, chúng ta không gánh nổi trách nhiệm này đâu."
lang_multi_text.db,MultiText,JKXCCZST_7_1,听说了吗？最近又来了一伙想偷“秘藏”的盗贼。,"Heard the latest? Another one's tried to make off with the ""secret cache.""","Nghe nói gì chưa? Gần đây lại có một đám trộm muốn đánh cắp ""Bí Tàng""."
lang_multi_text.db,MultiText,JKXCCZST_7_2,这么多年了，他们能不能成功一次？我也想知道这金库里的“秘藏”到底是什么。,"After all these years, you'd think one of them would actually succeed. Honestly, I'm a bit curious myself about what it actually is.","Bao nhiêu năm rồi, bọn họ có thể thành công một lần được không? Tôi cũng muốn biết ""Bí Tàng"" trong kho bạc này rốt cuộc là cái gì."
lang_multi_text.db,MultiText,JKXCCZST_7_3,难道是莫塔里家的惊天大秘密？比如……珂莱塔小姐原本其实是翡萨烈家的孩子，但因为共鸣天赋被看重，所以被送到了莫塔里家？！,"The Montelli family's most scandalous secret? Something like... Lady Carlotta was actually born to a Fisalia, but her Resonance abilities got her sent to the Montellis!","Lẽ nào là bí mật động trời của nhà Montelli? Ví dụ như... tiểu thư Carlotta thực ra là con của nhà Fisalia, nhưng vì thiên phú cộng hưởng được coi trọng, nên mới được đưa đến nhà Montelli?!"
