db_file,table_name,id,zh,en,vi
lang_multi_text.db,MultiText,Event_SBGYWY_12_4,你遇到怪异事件了。,You got caught up in an unexplainable event.,Cô gặp phải sự kiện Chuyện Lạ rồi.
lang_multi_text.db,MultiText,Event_SBGYWY_12_5,诶？可是，不行啊，我，我还想继续打工，我打了那么久的工，我还是第一次觉得打工那么幸福……,"Huh? But... No, I want to keep working! After all this time... this is the first job that's ever made me feel... happy...","Hả? Nhưng mà, không được đâu, tôi, tôi vẫn muốn tiếp tục đi làm, tôi đi làm lâu như vậy rồi, lần đầu tiên tôi mới thấy đi làm hạnh phúc đến thế..."
lang_multi_text.db,MultiText,Event_SBGYWY_12_6,……？！,…?!,...?!
lang_multi_text.db,MultiText,Event_SBGYWY_12_7,你们向她简单解释了一下事情的经过。,You briefly explain the situation to her.,Các bạn giải thích ngắn gọn cho cô ấy về sự việc đã qua.
lang_multi_text.db,MultiText,Event_SBGYWY_12_8,呜呜，难得找到一份薪水这么高还可以无限加班的工作，原来这一切都是假的，都是在做梦。,"Waaah! I thought I'd finally found the perfect job... Great pay, all the extra hours I could want... and you're telling me it's all just a dream?","Hu hu, khó khăn lắm mới tìm được công việc lương cao lại còn có thể tăng ca vô hạn như vậy, hóa ra tất cả đều là giả, đều là đang nằm mơ."
lang_multi_text.db,MultiText,Event_SBGYWY_12_10,努力打工也要注意休息呀……这位客人，不介意的话，要不先来列车长咖啡厅里坐坐吧。,"It's okay to enjoy your work, but you should also get plenty of rest... If you'd like, why not come to our cafe and sit for a bit?","Nỗ lực làm việc thì cũng phải chú ý nghỉ ngơi chứ... vị khách này, nếu không phiền, hay là đến quán Cà Phê Trưởng Tàu ngồi một chút nhé."
lang_multi_text.db,MultiText,Event_SBGYWY_12_11,我们正在调查穗波近期出现的怪异事件，你所经历的事情，会成为我们解开怪异问题的关键线索。,We're looking into the recent unexplainable events happening in Honami. What you went through could be a key clue to solving this.,"Chúng tôi đang điều tra về các sự kiện Chuyện Lạ xuất hiện gần đây ở Honami, những gì cô trải qua sẽ trở thành manh mối quan trọng để chúng tôi giải quyết vấn đề này."
lang_multi_text.db,MultiText,Event_SBGYWY_12_12,诶？会说话的水豚……等下，你不是那个吉祥物波仔么？你刚刚说的是……咖啡厅？,"Huh? A talking capybara... Wait, aren't you the mascot, Namipon? Did you just say... cafe?","Hả? Chuột lang nước biết nói... khoan đã, cậu không phải là linh vật Namipon đó sao? Cậu vừa nói là... quán cà phê?"
lang_multi_text.db,MultiText,Event_SBGYWY_12_13,我的确很想去你们的咖啡厅看看……但是，我没有钱，我没有钱啊……呜呜呜……,"I'd love to visit your cafe, but I don't have any money. Nothing at all... Blub blub blub...","Tôi thực sự rất muốn đến quán cà phê của các bạn xem thử... nhưng mà, tôi không có tiền, tôi không có tiền đâu... hu hu hu..."
lang_multi_text.db,MultiText,Event_SBGYWY_12_14,没关系的，今天咖啡，甜品，应有尽有，就当作是列车长咖啡厅的一份心意。,"Don't you worry. Cuz today, coffee, desserts—everything is on the house. Consider it Shashou Cafe's little gift.","Không sao đâu, hôm nay cà phê, đồ ngọt, có đủ cả, cứ coi như là tấm lòng của quán Cà Phê Trưởng Tàu đi."
lang_multi_text.db,MultiText,Event_SBGYWY_12_15,毕竟，本店的宗旨就是“让每一位来到这里的顾客都能露出笑容”。,"After all, our motto is, ""Your smile is our specialty.""","Dù sao thì, tôn chỉ của quán chúng tôi chính là ""khiến cho mỗi vị khách đến đây đều có thể nở nụ cười"" mà."
lang_multi_text.db,MultiText,Event_SBGYWY_13_1,说起来，刚刚在那个特殊残象附近发现了这个呢，我把它找个地方摆起来吧~,"Oh, hey. I found this lying near that unusual TD earlier. I'll find a nice spot for it…","Nhắc mới nhớ, vừa nãy tìm thấy cái này ở gần Tàn Tượng đặc biệt đó, tôi sẽ tìm chỗ bày nó lên nhé~"
lang_multi_text.db,MultiText,Event_SBGYWY_13_2,探索中获得的工艺品被摆在了咖啡厅的架子上……,The craft you discovered has been placed on a shelf inside the cafe...,Món đồ thủ công thu được trong quá trình thám hiểm đã được bày lên kệ trong quán cà phê...
lang_multi_text.db,MultiText,Event_SBGYWY_14_1,咖啡的味道很令人怀念，和平时喝的速溶的完全不一样呢，蛋糕也很甜。谢谢你们。,"This coffee is so nostalgic. It's completely different from the instant stuff I usually drink, and the cake is so sweet. Thank you.","Hương vị cà phê thật hoài niệm, hoàn toàn khác với loại hòa tan tôi hay uống, bánh ngọt cũng rất ngon. Cảm ơn mọi người."
