db_file,table_name,id,zh,en,vi
lang_multi_text.db,MultiText,Entity_d821436fbc61e04f22f2c043521136c8262333ec30c9ed4344245e3daa8cdbd2,开朗的后辈,Cheerful Newcomer,Hậu bối vui vẻ
lang_multi_text.db,MultiText,Entity_d8247c768fa1e3d5e655dc68b769e7916ab05e9328d5329e3a9d687efbeb1d7d,兰尼,Lanny,Lanny
lang_multi_text.db,MultiText,Entity_d8280cb3c7f884b85e7aff4e7fc1bc8f31b960d36f54deb1eb73f0853226e48c,测试文本,,Văn bản thử nghiệm
lang_multi_text.db,MultiText,Entity_d833d6d25dc073f5980344e7fb1d4d9630e47c0d794736b2e7c9c867a6c24557,继续探索,Continue Exploration,Tiếp tục khám phá
lang_multi_text.db,MultiText,Entity_d83651109b038524bc61f2b5d21973af529e37f926622a9dee3c99e02cd3b18f,风鬃狼,Galescourge Stalker,Phong Tông Lang
lang_multi_text.db,MultiText,Entity_d83bca3adac8d5d28b38234b18e076f2f727c22d706747d877d4387a98cd4e1f,神秘的路人,Mysterious Passerby,Người qua đường bí ẩn
lang_multi_text.db,MultiText,Entity_d83f56e9a5bf507540adb88389779e224ca5db1d8f4f8a0fc0f3e6976d56a068,闲聊,Chat,Tán gẫu
lang_multi_text.db,MultiText,Entity_d8402c14405ca742f90c139594fa4623d7b913b687b3f277ca00e8bce6dbf65a,测试文本,,Văn bản thử nghiệm
lang_multi_text.db,MultiText,Entity_d851fc5aa0fe13bb25dbf6e40fb0803994dfa6ba9dca2c30aecda130e2e80a49,伊奥玛特,Iomatt,Iomatt
lang_multi_text.db,MultiText,Entity_d85aa8fe85566a38fd595e468eddd3aab113e216a36f5ceff05cf83893751c9a,残星·枪肢造匠,Fractsidus Gunmaster,Tàn Tinh - Thương Chi Tạo Tượng
lang_multi_text.db,MultiText,Entity_d86a357421d474714b7513897be828253050b0547699bf29a87bc0433a5a1880,test/这是一般的飘字,,test/Đây là chữ nổi bình thường
lang_multi_text.db,MultiText,Entity_d8aaecdd636b09dc92791d5fb115297166c63cca07b6dc1258d2d66acac028fa,崔弗斯,Trefor,Trefor
lang_multi_text.db,MultiText,Entity_d8b2a8682648cb42db0b7145b99b9bf8968a469691dd58599322b7ed7bcd3bd3,长离,Changli,Trường Ly
lang_multi_text.db,MultiText,Entity_d8c5ad4e117f5b1446ad29126c4560286b5fa912a8d34dcdfc18a98d7a25801d,测试文本,,Văn bản thử nghiệm
lang_multi_text.db,MultiText,Entity_d8e796031f9cd5e5ab2cef90de334228d0ee6144e46140cca19fc4841d2b0080,“蔓达”,"""Mandra""","""Mandra"""
lang_multi_text.db,MultiText,Entity_d9039684ae705bdd3fecb114f470027b0902d4953ffd4101450494e3ecf90beb,测试文本,,Văn bản thử nghiệm
lang_multi_text.db,MultiText,Entity_d91653d6ca258177a12babdd8f075d607d0b67152961aceff4c03ac1450b2571,海尔米,Helmi,Helmi
lang_multi_text.db,MultiText,Entity_d92a8fd2750b41fc0afe273bae46d8155753556f8ccca39d54c3a41ae4de6104,毒冠贵族,Abyssal Patricius,Độc Quán Quý Tộc
lang_multi_text.db,MultiText,Entity_d92e199df580bc6292db209cfe90760f080cb0c5cd11eb4e27e1c64d2ea084e8,dnt/巴别塔内圈A,,dnt/Tháp Babel vòng trong A
lang_multi_text.db,MultiText,Entity_d933987e5838f0377c3df9ad8cde01a177611c6b39ff2feec8c1acbadee2f167,玛纳,Manna,Manna
lang_multi_text.db,MultiText,Entity_d9353cd6a53288810b95f0aa43731f6d6ec84b02734b262a2a5bf153e416edc6,是野生的欺诈奇藏！,It's a Chest Mimic!,Rương Giả Mạo hoang dã xuất hiện!
lang_multi_text.db,MultiText,Entity_d9358fc98fb82ed53da18858a5274945c91381f8852609ff976d203a492290e6,拿取饮料,Take the drink,Lấy đồ uống
lang_multi_text.db,MultiText,Entity_d93cc59fe7ef8efde75b1ca5cd4931f15f69c73e297d1b09bb2a6c12ad04034d,塞德里克,Cedric,Cedric
lang_multi_text.db,MultiText,Entity_d93f60c48034ab82022094d662fbc4a5362aa8f7317d8c371f3b1fd1817ad719,飞廉之猩,Feilian Beringal,Phi Liêm Chi Tinh
lang_multi_text.db,MultiText,Entity_d94ae22b18b873bc24baf8e9a485984542c2d4d4e255ebad19374c0f7cf1bdff,罗西里尼,Rosselini,Rosselini
lang_multi_text.db,MultiText,Entity_d955a94e04af36f2a21eea4d7677744705ce59748af29fa89d7cbed06b863c15,我看不清仪器的位置,I can barely see the device’s location,Tôi không thấy rõ vị trí của thiết bị
lang_multi_text.db,MultiText,Entity_d9607b047f60bfaf1dd606c3d0e9be881f39c12cd64ccb39ac959e9abd26c3ff,法瑞丝,Faris,Faris
lang_multi_text.db,MultiText,Entity_d973d4370a211b57915aa756ff85fd95b266c2d8e746cabccce51eacd251de06,乔万尼,Giovanniello,Giovanniello
lang_multi_text.db,MultiText,Entity_d9750219b45cbdb01d391e43a4c0c05d8c279a90e9a8cb990d93abbf011491d7,梦魇·飞廉之猩,Nightmare: Feilian Beringal,Mộng Yểm - Phi Liêm Chi Tinh
lang_multi_text.db,MultiText,Entity_d97508cb89c2d8a58b5bc698be99d27c4ac39a15d98ec013639f107ec95e29ad,准备前往拉海洛,Head to Lahai-Roi,Chuẩn bị đến Lahai-Roi
lang_multi_text.db,MultiText,Entity_d982f0f56ba5cdc442866518b69ee72da54ccafae1a01dbd8a2d36518d28be5a,测试文本,,Văn bản thử nghiệm
lang_multi_text.db,MultiText,Entity_d98fe82ed16cf98a7ad47c1efcb6780a07b0d3fc8bc9b86b873fee91c7849999,《联结之门》,"""Door of Unity""","""Cánh Cổng Kết Nối"""
lang_multi_text.db,MultiText,Entity_d9969af0bf144e2acbd19710c73048b940f07a53ebcba09e5e2275cd11bccd3b,副本主控,Dungeon Switch,Bộ điều khiển phụ bản
lang_multi_text.db,MultiText,Entity_d997ade5dc6cdf87d9776a61430d332dd25aa14a9e8b6aec0bd666872471139a,撬棍,Crowbar,Xà beng
lang_multi_text.db,MultiText,Entity_d9a0f1ff769587f36de84935b1700053314c78e497682bb14a0be833488583d8,云伯,Uncle Yun,Vân Bá
lang_multi_text.db,MultiText,Entity_d9b231b95488dee2b394cf7bfed0ff9e6f8a8a6956ed4dbc990c513abb91351c,开关不可用，磁石处于移动底座上,Switch unavailable. Magnetite currently on top of mobile base,"Công tắc không khả dụng, nam châm đang trên đế di động"
lang_multi_text.db,MultiText,Entity_d9c34be11fafd8af58adbe2b84b32cc4b1280b157d08d3754ac2c0c2a9733c94,波伊提亚,Boethia,Boethia
lang_multi_text.db,MultiText,Entity_d9c3e68a53d572159757a4d4dfe1aafb703859704983426d48fbd4a922cc2523,进入冥歌海墟,Enter Whimpering Waste,Vào Minh Ca Hải Khư
lang_multi_text.db,MultiText,Entity_d9d9454d5ef5530aab8d9ca5b122a065fa56c6c49f09ad01a196a86a3a70093a,获取BUFF,Gain Buff,Nhận BUFF
lang_multi_text.db,MultiText,Entity_d9da26c3835f9e3a49c33033209cbfa4d03d09d55478606ae3103af6c497b55e,据理力争的研究员,Argumentative Researcher,Nghiên cứu viên hay tranh luận
lang_multi_text.db,MultiText,Entity_d9e0cb355c0bff1969b83407ed2f2d94f2ba130b9b3bcf1852c293f876441796,奇雷利,Cileli,Cileli
lang_multi_text.db,MultiText,Entity_d9e1d3043d8e4cf8da9a40b92c915a453354c65128d00dbac344c9c4a050e80f,冷静的学生,Calm Student,Học sinh điềm tĩnh
lang_multi_text.db,MultiText,Entity_d9e4e7cdb19ed43d8251d62327d7fe0536545ae56c8997567b16378a8d0816b6,破晓,Po'xiao,Phá Hiểu
lang_multi_text.db,MultiText,Entity_d9e6af5a2b64d2afb897cc525c3b404f6ed7e3f79046d9930883e536eff54bed,上车,Mount,Lên xe
lang_multi_text.db,MultiText,Entity_d9e997888c2357b53b6a5eba2c06924dd0e8eaa5c999655f8da5ff023b8120f5,电梯门,Elevator door,Cửa thang máy
lang_multi_text.db,MultiText,Entity_d9f005135a9ffc1671a5bfbd7fc01b121396e0bd5ddb9222422fe0062c14ebc4,测试文本,test/,Văn bản thử nghiệm
lang_multi_text.db,MultiText,Entity_d9fb624a0cea3af9c1439320103f5809dda3919b6023a01cb8cfcc6acce89b1d,既晨,Jichen,Ký Thần
