db_file,table_name,id,zh,en,vi
lang_multi_text.db,MultiText,Quest_880000036_ChildQuestTip_880_9,在黎乔利港的码头附近寻找亚哈,Search for Ahab near the dock in Riccioli Port,Tìm Ahab gần bến cảng Cảng Riccioli
lang_multi_text.db,MultiText,Quest_880000036_ChildQuestTip_880_10,寻找修船工了解关于大船的事,Find a shipwright to learn more about the large ship,Tìm thợ sửa thuyền để tìm hiểu về con thuyền lớn
lang_multi_text.db,MultiText,Quest_880000036_ChildQuestTip_880_11,前往舵盘村,Travel to Helm Village,Đến làng Helm
lang_multi_text.db,MultiText,Quest_880000036_ChildQuestTip_880_12,寻找斯塔巴克斯,Search for Starbuck,Tìm Starbuck
lang_multi_text.db,MultiText,Quest_880000036_ChildQuestTip_880_15,回到舵盘村寻找斯塔巴克斯,Head back to Helm Village and find Starbuck,Quay lại làng Helm tìm Starbuck
lang_multi_text.db,MultiText,Quest_880000036_ChildQuestTip_880_16,用得到的钥匙点亮舵盘村的灯塔,Use the key to light up the lighthouse in Helm Village,Dùng chìa khóa nhận được để thắp sáng ngọn hải đăng ở làng Helm
lang_multi_text.db,MultiText,Quest_880000036_ChildQuestTip_880_19,前往码头进行出航准备，前往舵盘村,"Go to the dock, prepare for departure, and travel to Helm Village","Đến bến cảng chuẩn bị ra khơi, đi tới làng Helm"
lang_multi_text.db,MultiText,Quest_880000036_ChildQuestTip_880_25,前往码头出航，寻找被遗弃的贡多拉,Set sail from the dock and find the abandoned gondola,"Đến bến cảng ra khơi, tìm chiếc Gondola bị bỏ hoang"
lang_multi_text.db,MultiText,Quest_880000036_ChildQuestTip_880_26,前往贡多拉被困的位置,Go to the location where the Gondola is trapped,Đến vị trí Gondola bị mắc kẹt
lang_multi_text.db,MultiText,Quest_880000036_ChildQuestTip_880_29,前往码头出航，捕捞用于交换的大鱼,Set sail and catch big fish for trading,"Đến bến cảng ra khơi, bắt cá lớn để trao đổi"
lang_multi_text.db,MultiText,Quest_880000036_ChildQuestTip_880_30,在特殊的捕鱼位置捕捞大鱼,Fish for large catches at designated Fishing Spot,Bắt cá lớn tại vị trí bắt cá đặc biệt
lang_multi_text.db,MultiText,Quest_880000036_ChildQuestTip_880_32,完成委托，将捕鱼声誉提升至3级或更高,Complete Requests to increase your Fame to Level 3 or above,"Hoàn thành ủy thác, nâng danh tiếng bắt cá lên cấp 3 hoặc cao hơn"
lang_multi_text.db,MultiText,Quest_880000036_ChildQuestTip_880_33,完成委托或解锁图鉴，将捕鱼声誉提升至3级或更高,Complete Requests or update the Index to increase your Fame to Level 3 or above,"Hoàn thành ủy thác hoặc mở khóa bộ sưu tập, nâng danh tiếng bắt cá lên cấp 3 hoặc cao hơn"
lang_multi_text.db,MultiText,Quest_880000036_ChildQuestTip_880_36,炸掉碎石，解救贡多拉,Clear the rubble and free the Gondola,"Nổ tung đá vụn, giải cứu Gondola"
lang_multi_text.db,MultiText,Quest_880000036_ChildQuestTip_880_37,将原木和材料交给魁格,Hand over logs and materials to Queequeg,Giao gỗ nguyên liệu và vật liệu cho Queequeg
lang_multi_text.db,MultiText,Quest_880000036_ChildQuestTip_880_38,前往码头进行出航准备,Head to the dock and get ready to depart,Đến bến cảng chuẩn bị ra khơi
lang_multi_text.db,MultiText,Quest_880000036_ChildQuestTip_880_45,等到晚上（或调整时间至夜晚19:00-05:00）,Wait for the evening (or adjust the time to 19:00-05:00),Đợi đến tối (hoặc điều chỉnh thời gian đến 19:00-05:00)
lang_multi_text.db,MultiText,Quest_880000036_ChildQuestTip_880_61,出航，完成所有重要委托,Set sail and complete all Priority Requests,"Ra khơi, hoàn thành tất cả các ủy thác quan trọng"
lang_multi_text.db,MultiText,Quest_880000036_ChildQuestTip_880_62,完成所有重要委托,Completed all Priority Requests,Hoàn thành tất cả các ủy thác quan trọng
lang_multi_text.db,MultiText,Quest_880000036_ChildQuestTip_880_71,完成委托或解锁图鉴，将捕鱼声誉提升至6级或更高,Complete Requests or update the Index to increase your Fame to Level 6 or above,"Hoàn thành ủy thác hoặc mở khóa bộ sưu tập, nâng danh tiếng bắt cá lên cấp 6 hoặc cao hơn"
lang_multi_text.db,MultiText,Quest_880000036_ChildQuestTip_880_72,完成委托或解锁图鉴，将捕鱼声誉提升至6级或更高,Complete Requests or update the Index to increase your Fame to Level 6 or above,"Hoàn thành ủy thác hoặc mở khóa bộ sưu tập, nâng danh tiếng bắt cá lên cấp 6 hoặc cao hơn"
lang_multi_text.db,MultiText,Quest_880000036_HandInItemsDesc_880_1,将钥匙放入,Insert the key,Bỏ chìa khóa vào
lang_multi_text.db,MultiText,Quest_880000036_HandInItemsDesc_880_2,你要交什么给我？,What would you like to give me?,Bạn định đưa gì cho tôi?
lang_multi_text.db,MultiText,Quest_880000036_HandInItemsDesc_880_4,将“甜味烟花”放入,"Put in the ""Sweet Puff""","Bỏ ""Pháo Hoa Ngọt Ngào"" vào"
lang_multi_text.db,MultiText,Quest_880000036_InteractContent_880_1,和亚哈交谈,Speak with Ahab,Trò chuyện với Ahab
lang_multi_text.db,MultiText,Quest_880000036_InteractContent_880_2,和船工对话,Talk to the shipwright,Đối thoại với thợ sửa thuyền
lang_multi_text.db,MultiText,Quest_880000036_InteractContent_880_13,将钥匙放入,Insert the key,Bỏ chìa khóa vào
lang_multi_text.db,MultiText,Quest_880000036_InteractContent_880_16,放上“甜味烟花”,"Put in the ""Sweet Puff""","Đặt ""Pháo Hoa Ngọt Ngào"" lên"
