db_file,table_name,id,zh,en,vi
lang_multi_text.db,MultiText,Event_RYZQJDCR_2_29,不过目前为止，它不能和其他地区的《荣耀之丘》组件数据互通。,"Only downside is, for now, it's not compatible with Peaks of Prestige data from other regions.","Nhưng hiện tại, nó chưa thể liên thông dữ liệu với các bộ cài ""Đồi Vinh Quang"" ở khu vực khác."
lang_multi_text.db,MultiText,Event_RYZQJDCR_2_30,听起来有点意思。,Sounds interesting.,Nghe có vẻ thú vị đấy.
lang_multi_text.db,MultiText,Event_RYZQJDCR_2_31,全新卡牌？详细说说？,New cards? Tell me more.,Thẻ bài mới toanh? Nói chi tiết xem nào?
lang_multi_text.db,MultiText,Event_RYZQJDCR_2_32,哈哈，比起干巴巴的介绍，还是实战更直接一些。,"Haha, why don't we have a real match and let the game do the show-and-tell?","Ha ha, so với việc giới thiệu khô khan thì thực chiến vẫn trực quan hơn."
lang_multi_text.db,MultiText,Event_RYZQJDCR_2_33,让我来为你安排一个对手——请来这边，{PlayerName}同学。,"I'll find you an opponent—right this way, {PlayerName}.","Để mình sắp xếp cho bạn một đối thủ ... mời qua bên này, bạn {PlayerName}."
lang_multi_text.db,MultiText,Event_RYZQJDCR_3_1,安妮塔会长……！诶？不在吗？,Anita...! Huh? She's not here?,Hội trưởng Anita...! Ơ? Không có ở đây sao?
lang_multi_text.db,MultiText,Event_RYZQJDCR_4_1,安妮塔会长！你终于回来了……,Anita! You're finally back...,Hội trưởng Anita! Cuối cùng chị cũng về rồi...
lang_multi_text.db,MultiText,Event_RYZQJDCR_4_2,别这么慌慌张张的，阿希尔德。,"Don't be so jittery, Ashild.","Đừng có luống cuống như thế, Ashild."
lang_multi_text.db,MultiText,Event_RYZQJDCR_4_3,啊……抱歉，失礼了。会长，这位同学是……？,"Oh... Sorry. Who's this, Anita?","A... Xin lỗi, thất lễ quá. Hội trưởng, bạn học này là...?"
lang_multi_text.db,MultiText,Event_RYZQJDCR_4_4,我叫{PlayerName}。,My name's {PlayerName}.,Tôi tên là {PlayerName}.
lang_multi_text.db,MultiText,Event_RYZQJDCR_4_5,我是新加入的会员。,I'm a new club member.,Tôi là hội viên mới gia nhập.
lang_multi_text.db,MultiText,Event_RYZQJDCR_4_6,{PlayerName}可是很有潜力的决斗家，我有种预感，{TA}之后会成为我们对抗老师们的终极希望哦。,{PlayerName} has serious duelist potential. I've got a feeling {Male=he's;Female=she's} our secret weapon against the professors.,"{PlayerName} là một bài thủ rất có tiềm năng đấy, chị có linh cảm rằng bạn ấy sẽ trở thành hy vọng cuối cùng của chúng ta để đối đầu với các giáo viên."
lang_multi_text.db,MultiText,Event_RYZQJDCR_4_7,等等……对抗老师们？,Wait... Against the professors?,Khoan đã... đối đầu với giáo viên?
lang_multi_text.db,MultiText,Event_RYZQJDCR_4_8,……终极希望？,...Secret weapon?,...Hy vọng cuối cùng?
lang_multi_text.db,MultiText,Event_RYZQJDCR_4_9,诶？{PlayerName}还不知道吗？我们的同好会说不定很快就要被老师们撤销了……,"Oh? You haven't heard, {PlayerName}? The professors are trying to shut us down...",Ơ? {PlayerName} vẫn chưa biết sao? Hội của chúng ta có thể sắp bị các giáo viên giải tán rồi...
lang_multi_text.db,MultiText,Event_RYZQJDCR_4_10,……咳咳，好了好了，阿希尔德。同好会的情况一会再说吧。,"Ahem... All right, Ashild. We can talk about that later.","...Khụ khụ, được rồi được rồi, Ashild. Tình hình của hội lát nữa hẵng nói."
lang_multi_text.db,MultiText,Event_RYZQJDCR_4_11,既然同好会还在，那大家就应该先尽情享受决斗的乐趣，而不是考虑那些虚无缥缈的事儿。,"The club won't be going anywhere anytime soon. For now, let's just enjoy dueling instead of worrying about what-ifs.","Đã là hội vẫn còn, thì mọi người nên tận hưởng niềm vui quyết đấu trước đã, chứ không phải lo nghĩ về những chuyện viển vông."
lang_multi_text.db,MultiText,Event_RYZQJDCR_4_12,可、可是……,B-But...,"Nhưng, nhưng mà..."
lang_multi_text.db,MultiText,Event_RYZQJDCR_4_13,麻烦你来当{PlayerName}的对手，阿希尔德。使出全力就行，{TA}可是很强的。,"Mind going up against {PlayerName}, Ashild? Give it everything you got. {Male=He's;Female=She's} no pushover.","Phiền em làm đối thủ của {PlayerName} nhé, Ashild. Cứ dùng hết sức là được, bạn ấy mạnh lắm đấy."
lang_multi_text.db,MultiText,Event_RYZQJDCR_4_14,……好吧。那……请多指教，{PlayerName}！,"...Okay. Well... May the better duelist win, {PlayerName}!","...Được thôi. Vậy... xin chỉ giáo, {PlayerName}!"
lang_multi_text.db,MultiText,Event_RYZQJDCR_5_1,——好，到此为止吧。感觉怎么样，阿希尔德？,"—Game. So, what do you think, Ashild?","...Được rồi, đến đây thôi. Cảm thấy thế nào, Ashild?"
lang_multi_text.db,MultiText,Event_RYZQJDCR_5_2,好……好强，不愧是安妮塔会长所选中的人。如果是{PlayerName}的话，没准真的能够阻止老师们……,"You... you're something else. No wonder Anita picked you. If anyone has a chance of stopping the professors, it's you, {PlayerName}.","Mạnh... mạnh quá, không hổ danh là người được hội trưởng Anita chọn. Nếu là {PlayerName} thì biết đâu thực sự có thể ngăn cản các giáo viên..."
lang_multi_text.db,MultiText,Event_RYZQJDCR_5_3,……同好会到底出了什么事？,...Now will you tell me what's really going on with the fan club?,...Rốt cuộc hội đã xảy ra chuyện gì?
lang_multi_text.db,MultiText,Event_RYZQJDCR_5_4,哦，只是运营上出了点小问题而已。有几位老师对我们有点……呃，小意见，简单来说，他们打算让我解散这个同好会。,"Oh, just a minor administrative hiccup, that's all. A few professors have some... well, mild opinions about us. Long story short, they want me to disband the fan club.","Ồ, chỉ là chút vấn đề nhỏ trong vận hành thôi. Có vài giáo viên hơi... ừm, có chút ý kiến với bọn mình, nói đơn giản là họ định bắt mình giải tán cái hội này."
lang_multi_text.db,MultiText,Event_RYZQJDCR_5_5,听起来可不是什么“小意见”。,"That doesn't sound like a ""mild opinion.""","Nghe có vẻ không giống ""chút ý kiến"" lắm đâu."
lang_multi_text.db,MultiText,Event_RYZQJDCR_5_6,……这么严重？,It's that serious?,...Nghiêm trọng vậy sao?
