db_file,table_name,id,zh,en,vi
lang_multi_text.db,MultiText,BYCZ_44_11,所以，研究院屋内都是有持续供暖的“地暖”的——在室内，你甚至可能还要穿短袖哦。,So the Research Institute is always geothermally heated indoors—you might actually want to wear T-shirts instead.,"Cho nên, trong nhà của Viện Nghiên Cứu đều có ""sưởi sàn"" cung cấp nhiệt liên tục đấy - ở trong nhà, thậm chí cậu có thể mặc áo cộc tay cũng được."
lang_multi_text.db,MultiText,BYCZ_45_1,……多次磋商过后，在罗伊人的协助下，极地联合的一期工程正式启动。,"...After much negotiation, the Polar Collective officially began work with the help of the Roya.","...Sau nhiều lần thương thảo, dưới sự hỗ trợ của người Roya, công trình giai đoạn một của Liên Minh Cực Địa chính thức khởi động."
lang_multi_text.db,MultiText,BYCZ_45_2,冰原上的极地科考站破土而出，而依托隧者巨剑建造的巨型垂直运载电梯「联运椎骨」也随之奠基……,"Ground was broken for the Polar Research Station, and next the foundation was laid for the great freight elevator made from the Exostrider's greatsword, the Starward Riseway...","Trạm Khảo Sát Khoa Học Cực Địa trên băng nguyên được khởi công, và chiếc thang máy vận tải thẳng đứng khổng lồ ""Starward Riseway"" xây dựng dựa trên cự kiếm của Exostrider cũng theo đó mà đặt móng..."
lang_multi_text.db,MultiText,BYCZ_46_1,……多次磋商过后，罗伊人与「极地联合」最终商定，将围绕冰原上的隧者巨剑、地下的坠剑湖与蚀刻平原三处修建科研设施。,"...After much negotiation, the Roya and the Polar Collective agreed to build research facilities at the Exostrider's greatsword, the Sundermere, and the Etching Plains.","...Sau nhiều lần thương thảo, người Roya và ""Liên Minh Cực Địa"" cuối cùng đã thống nhất, sẽ xây dựng các cơ sở nghiên cứu khoa học xung quanh cự kiếm của Exostrider trên băng nguyên, Hồ Sundermere và Đồng Bằng Etching dưới lòng đất."
lang_multi_text.db,MultiText,BYCZ_46_2,在罗伊人的协助下，极地联合的一期工程正式启动——,The Polar Collective officially began work with the help of the Roya.,"Dưới sự hỗ trợ của người Roya, công trình giai đoạn một của Liên Minh Cực Địa chính thức khởi động -"
lang_multi_text.db,MultiText,BYCZ_46_3,冰原上的极地科考站破土而出，而依托隧者巨剑建造的巨型垂直运载电梯「联运椎骨」也随之奠基。,"Ground was broken for the Polar Research Station, and next, the foundation was laid for the great freight elevator made from the Exostrider's greatsword, the Starward Riseway.","Trạm Khảo Sát Khoa Học Cực Địa trên băng nguyên được khởi công, và chiếc thang máy vận tải thẳng đứng khổng lồ ""Starward Riseway"" xây dựng dựa trên cự kiếm của Exostrider cũng theo đó mà đặt móng."
lang_multi_text.db,MultiText,BYCZ_46_4,而我们现在所站的站台，既是拉海洛通往罗伊冰原的终点站，也是罗伊冰原前往拉海洛的始发站。,And this platform where we now stand is both the final stop on the way to the Roya Frostlands from Lahai-Roi and the station for departing from the frostlands to Lahai-Roi.,"Và sân ga chúng ta đang đứng hiện tại, vừa là trạm cuối từ Lahai-Roi đi đến Băng Nguyên Roya, cũng là trạm khởi hành từ Băng Nguyên Roya đi đến Lahai-Roi."
lang_multi_text.db,MultiText,BYCZ_46_5,想必经由刚才一路的历程，大家也已经感受到了，这里承载着与外界对接的关键运输任务，正是连接着极地科考与外界文明的纽带。,"You must have gathered from your trip that this is a critical cargo connection with the outside world, linking the polar expeditions with the comforts of civilization.","Chắc hẳn qua hành trình vừa rồi, mọi người cũng đã cảm nhận được, nơi đây đảm nhận nhiệm vụ vận tải then chốt kết nối với bên ngoài, chính là sợi dây liên kết giữa khảo sát cực địa và văn minh bên ngoài."
lang_multi_text.db,MultiText,BYCZ_46_6,好了，那么有哪位同学知道，这一期围绕“联运椎骨”进行建设的工程是什么吗？,All right. Does anyone know what this project surrounding the Starward Riseway is?,"Được rồi, vậy có bạn học nào biết, công trình xây dựng xoay quanh ""Starward Riseway"" trong giai đoạn này là gì không?"
lang_multi_text.db,MultiText,BYCZ_46_7,我知道——是“太空电梯”！,"I know—it's the ""Space Elevator""!","Em biết - là ""Thang Máy Không Gian""!"
lang_multi_text.db,MultiText,BYCZ_46_8,没错。假以时日，我们一定能够建造出真正的太空电梯，令隧者的巨剑直指宇宙苍穹……,"Correct. Eventually, we'll be able to build a true space elevator and make the Exostrider's sword touch the heavens themselves...","Đúng vậy. Một ngày nào đó, chúng ta nhất định có thể xây dựng được thang máy không gian thực sự, khiến thanh kiếm khổng lồ của Exostrider chỉ thẳng lên vũ trụ bao la..."
lang_multi_text.db,MultiText,BYCZ_47_1,嗯……7号区域已经被人抢先了啊……,Hm... Area 7 is already taken...,Hừm... Khu vực số 7 đã bị người ta giành trước rồi à...
lang_multi_text.db,MultiText,BYCZ_47_2,51区的探索度虽低，但危险系数较高。以我们小队目前的经验和实力，恐怕有些难以应对……,"Area 51 has barely been explored, but the danger level is pretty high. It might be too hard for us with our current experiences...","Khu 51 tuy độ khám phá thấp, nhưng hệ số nguy hiểm khá cao. Với kinh nghiệm và thực lực hiện tại của tiểu đội chúng ta, e là hơi khó đối phó..."
lang_multi_text.db,MultiText,BYCZ_47_3,……决定了，下次，就挑战33区吧。,...I know. We'll do Area 33 next time.,"...Quyết định rồi, lần sau sẽ khiêu chiến khu 33 nhé."
lang_multi_text.db,MultiText,BYCZ_48_1,嗯……7号区域已经被人抢先了啊……,Hm... Area 7 is already taken...,Hừm... Khu vực số 7 đã bị người ta giành trước rồi à...
lang_multi_text.db,MultiText,BYCZ_48_2,这是在看什么？,What are you looking at?,Đang xem gì thế?
lang_multi_text.db,MultiText,BYCZ_48_3,这是列车车次告示屏吗？,Is this the train schedule?,Đây là bảng thông báo chuyến tàu à?
lang_multi_text.db,MultiText,BYCZ_48_4,哈哈，你好啊，{Male=学弟;Female=学妹}。这上面显示的可不是什么“列车车次信息”，而是“冰原全域的动态探索进度”。,"Oh, hi there! Haha, no, this isn't a schedule for the trains. It's the exploration progress of all the frostlands zones, updated in real time.","Haha, chào {{Male=đàn em;Female=đàn em}}. Trên này hiển thị không phải là ""thông tin chuyến tàu"" đâu, mà là ""tiến độ khám phá động toàn vùng băng nguyên""."
lang_multi_text.db,MultiText,BYCZ_48_5,在这块电子屏幕上，你可以直观地看到罗伊冰原各个区域的探索进度，以及……危险程度。,You can see each zone's progress from the screen here... and their respective danger level.,"Trên màn hình điện tử này, em có thể nhìn thấy trực quan tiến độ khám phá của các khu vực thuộc Băng Nguyên Roya, cũng như... mức độ nguy hiểm."
lang_multi_text.db,MultiText,BYCZ_48_6,若是想要率领小队出发科考，或者要为下一次探索制定计划，一定要事先来这里收集一下情报。,"If you want to lead or plan an expedition, be sure to come here first for details.","Nếu muốn dẫn dắt tiểu đội xuất phát khảo sát, hoặc phải lập kế hoạch cho lần khám phá tiếp theo, nhất định phải đến đây thu thập tình báo trước."
lang_multi_text.db,MultiText,BYCZ_48_7,这里能直观看到冰原各区域的探索程度。探索度越低的区域，越有可能取得重大突破，为冰原科考做出巨大的贡献。,"Here, you can see the exploration progress of each zone in the frostlands. The lower the progress, the better your chances of discovering something big and making a significant contribution to the mission.","Ở đây có thể thấy trực quan mức độ khám phá của các khu vực trên băng nguyên. Khu vực có độ khám phá càng thấp, càng có khả năng đạt được đột phá quan trọng, đóng góp to lớn cho việc khảo sát băng nguyên."
lang_multi_text.db,MultiText,BYCZ_48_8,但是作为学长，我还是建议……不要在经验不足的情况下，贸然涉足探索程度较低的区域。,"But since I've been here a while, and let me tell you... Don't go blundering into areas that are mostly unexplored before you're ready.","Nhưng với tư cách là đàn anh, anh vẫn khuyên... đừng nên mạo hiểm đặt chân vào những khu vực có độ khám phá thấp khi chưa đủ kinh nghiệm."
