db_file,table_name,id,zh,en,vi
lang_multi_text.db,MultiText,LevelPlay_312800002_ChildQuestTip_312_4,调查杂物堆,Investigate the pile of crates,Kiểm tra đống đồ lặt vặt
lang_multi_text.db,MultiText,LevelPlay_312800002_ChildQuestTip_312_6,dnt/到达新地图,,dnt/Đến bản đồ mới
lang_multi_text.db,MultiText,LevelPlay_312800002_ChildQuestTip_312_7,追上灯灯,Catch up with Lumi,Đuổi theo Lumi
lang_multi_text.db,MultiText,LevelPlay_312800002_ChildQuestTip_312_9,击败敌人,Defeat the enemies,Đánh bại kẻ địch
lang_multi_text.db,MultiText,LevelPlay_312800002_ChildQuestTip_312_10,进入门中,Enter the gateway,Đi vào trong cửa
lang_multi_text.db,MultiText,LevelPlay_312800002_ChildQuestTip_312_12,进入门中,Enter the gateway,Đi vào trong cửa
lang_multi_text.db,MultiText,LevelPlay_312800002_ChildQuestTip_312_16,靠近巨大的黑猫？,Approach the giant black cat?,Lại gần con mèo đen khổng lồ?
lang_multi_text.db,MultiText,LevelPlay_312800006_ChildQuestTip_312_1,到达门中,Reach the other side,Đến bên trong cửa
lang_multi_text.db,MultiText,LevelPlay_312800006_ChildQuestTip_312_2,查看垃圾箱,Investigate the dumpster,Kiểm tra thùng rác
lang_multi_text.db,MultiText,LevelPlay_312800006_ChildQuestTip_312_3,查看杂物堆,Investigate the pile of crates,Kiểm tra đống đồ lặt vặt
lang_multi_text.db,MultiText,LevelPlay_312800006_ChildQuestTip_312_12,进入门中,Enter the gateway,Đi vào trong cửa
lang_multi_text.db,MultiText,LevelPlay_312800006_ChildQuestTip_312_16,进入门中,Enter the gateway,Đi vào trong cửa
lang_multi_text.db,MultiText,LevelPlay_312800006_ChildQuestTip_312_18,逃离这里,Get out of here,Trốn khỏi đây
lang_multi_text.db,MultiText,LevelPlay_312800006_ChildQuestTip_312_21,进入门中,Enter the gateway,Đi vào trong cửa
lang_multi_text.db,MultiText,LevelPlay_312800006_ChildQuestTip_312_34,逃离这里,Get out of here,Trốn khỏi đây
lang_multi_text.db,MultiText,LevelPlay_312800006_ChildQuestTip_312_35,逃离这里,Get out of here,Trốn khỏi đây
lang_multi_text.db,MultiText,LevelPlay_312800006_ChildQuestTip_312_36,逃离这里,Get out of here,Trốn khỏi đây
lang_multi_text.db,MultiText,LevelPlay_312800006_ChildQuestTip_312_37,逃！,Run!,Chạy mau!
lang_multi_text.db,MultiText,LevelPlay_312800006_ChildQuestTip_312_39,逃！,Run!,Chạy mau!
lang_multi_text.db,MultiText,LevelPlay_312800006_GeneralFloatingTipMainText_312_1,进入门中,Enter the gateway,Đi vào trong cửa
lang_multi_text.db,MultiText,LevelPlay_312800006_GeneralFloatingTipMainText_312_2,逃离这里！,Get out of here!,Trốn khỏi đây!
lang_multi_text.db,MultiText,LevelPlay_312800006_GeneralFloatingTipMainText_312_3,不要停下来，逃离这里！,"Don't stop, get out of here!","Đừng dừng lại, chạy mauuuu!"
lang_multi_text.db,MultiText,LevelPlay_312800006_InteractContent_312_1,进入门中,Enter the gateway,Đi vào trong cửa
lang_multi_text.db,MultiText,LevelPlay_312800009_ChildQuestTip_312_16,击败敌人,Defeat the enemies,Đánh bại kẻ địch
lang_multi_text.db,MultiText,LevelPlay_312800009_ChildQuestTip_312_17,和漂泊者一起去找塘塘,Go look for Tangtang with Rover,Cùng Lữ Khách đi tìm Tangtang
lang_multi_text.db,MultiText,LevelPlay_312800009_ChildQuestTip_312_32,击败敌人,Defeat the enemy,Đánh bại kẻ địch
lang_multi_text.db,MultiText,LevelPlay_312800009_ChildQuestTip_312_41,击败敌人,Defeat the enemies,Đánh bại kẻ địch
lang_multi_text.db,MultiText,LevelPlay_312800009_ChildQuestTip_312_43,击败敌人,Defeat the enemies,Đánh bại kẻ địch
lang_multi_text.db,MultiText,LevelPlay_312800009_ChildQuestTip_312_45,击败敌人,Defeat the enemies,Đánh bại kẻ địch
lang_multi_text.db,MultiText,LevelPlay_312800009_ChildQuestTip_312_48,击败敌人,Defeat the enemies,Đánh bại kẻ địch
lang_multi_text.db,MultiText,LevelPlay_312800009_ChildQuestTip_312_55,击败敌人,Defeat the enemies,Đánh bại kẻ địch
lang_multi_text.db,MultiText,LevelPlay_312800009_ChildQuestTip_312_56,击败敌人,Defeat the enemies,Đánh bại kẻ địch
lang_multi_text.db,MultiText,LevelPlay_312800009_ChildQuestTip_312_58,击败敌人,Defeat the enemies,Đánh bại kẻ địch
lang_multi_text.db,MultiText,LevelPlay_312800010_ChildQuestTip_312_1,离开心之集域,Leave the Somnoire,Rời khỏi Vùng Tập Hợp Tâm Trí
lang_multi_text.db,MultiText,LevelPlay_312800010_ChildQuestTip_312_2,离开心之集域,Leave the Somnoire,Rời khỏi Vùng Tập Hợp Tâm Trí
lang_multi_text.db,MultiText,LevelPlay_312800011_ChildQuestTip_312_2,进入门中,Enter the Gate,Đi vào trong cửa
lang_multi_text.db,MultiText,LevelPlay_312800011_ChildQuestTip_312_3,继续前进,Continue onward,Tiếp tục tiến lên
lang_multi_text.db,MultiText,LevelPlay_312800011_ChildQuestTip_312_5,与奇异的白猫交谈,Talk to the strange white cat,Trò chuyện với Mèo Trắng Kỳ Lạ
lang_multi_text.db,MultiText,LevelPlay_312800011_ChildQuestTip_312_6,击败敌人,Defeat the enemies,Đánh bại kẻ địch
lang_multi_text.db,MultiText,LevelPlay_312800011_ChildQuestTip_312_7,击败敌人,Defeat the enemies,Đánh bại kẻ địch
lang_multi_text.db,MultiText,LevelPlay_312800011_ChildQuestTip_312_8,击败敌人,Defeat the enemies,Đánh bại kẻ địch
lang_multi_text.db,MultiText,LevelPlay_312800011_ChildQuestTip_312_9,击败敌人,Defeat the enemies,Đánh bại kẻ địch
lang_multi_text.db,MultiText,LevelPlay_312800014_ChildQuestTip_312_3,击败路径上的敌人,Defeat the enemies standing in your way,Đánh bại kẻ địch trên đường
