db_file,table_name,id,zh,en,vi
lang_multi_text.db,MultiText,Farm_Toy35,迷梦彩树,Fantasy Tree,Cây Mê Mộng
lang_multi_text.db,MultiText,Farm_Toy36,幻梦礼花,Dreamy Firework,Pháo Hoa Ảo Mộng
lang_multi_text.db,MultiText,Farm_Toy37,失落拼图,Lost Puzzle Piece,Mảnh Ghép Thất Lạc
lang_multi_text.db,MultiText,Farm_Toy38,积木世界,Brick World,Thế Giới Xếp Hình
lang_multi_text.db,MultiText,Farm_Toy39,聚变魔方,Fusion Cube,Ma Phương Tụ Biến
lang_multi_text.db,MultiText,Farm_Toy40,镜中万花,Kaleidoscope,Kính Vạn Hoa
lang_multi_text.db,MultiText,Farm_Toy_Effect_1,等待1天，场上所有声骸【<te href=851009><color=#c79f49>每日乐园券</color></te>】获取量提升{0}，该效果只生效一次,"After 1 day, the <te href=851009><color=#c79f49>Daily Coupon</color></te> yield of all Echoes on the field increases by {0}. This effect can only be triggered once.","Đợi 1 ngày, lượng <te href=851009><color=#c79f49>Vé Công Viên Mỗi Ngày</color></te> nhận được của tất cả Thanh Hài trên sân tăng {0}, hiệu quả này chỉ kích hoạt một lần"
lang_multi_text.db,MultiText,Farm_Toy_Effect_2,每天开始时，获得{0}张<te href=851010><color=#c79f49>乐园券</color></te>,"At the start of each day, gain {0} <te href=851010><color=#c79f49>Dreamland Coupons</color></te>.","Khi bắt đầu mỗi ngày, nhận {0} <te href=851010><color=#c79f49>Vé Công Viên</color></te>"
lang_multi_text.db,MultiText,Farm_Toy_Effect_3,每天开始时，场上任意一个声骸【<te href=851009><color=#c79f49>每日乐园券</color></te>】获取量提升{0},"At the start of each day, the <te href=851009><color=#c79f49>Daily Coupon</color></te> yield of a random Echo increases by {0}.","Khi bắt đầu mỗi ngày, lượng <te href=851009><color=#c79f49>Vé Công Viên Mỗi Ngày</color></te> nhận được của một Thanh Hài bất kỳ trên sân tăng {0}"
lang_multi_text.db,MultiText,Farm_Toy_Effect_4,等待1天，在空白区域生成{0}只本关登场梦境属性的紫色稀有度声骸，该效果只生效一次,"After 1 day, generate <SapTag=0>{0}</SapTag> purple-rarity {Cus:Sap,S=Echo P=Echoes SapTag=0} of one of the Dream Attributes activated in this Stage on a blank block. This effect can only be triggered once.","Đợi 1 ngày, tạo ra {0} Thanh Hài độ hiếm Tím thuộc thuộc tính Cõi Mộng xuất hiện trong màn này tại khu vực trống, hiệu quả này chỉ kích hoạt một lần"
lang_multi_text.db,MultiText,Farm_Toy_Effect_5,下阶段开始，商店中随机{0}个梦盒免费,"The shop offers <SapTag=0>{0}</SapTag> random Dream {Cus:Sap,S=Box P=Boxes SapTag=0} for free starting from the next phase.","Bắt đầu giai đoạn sau, ngẫu nhiên {0} Hộp Mộng Mơ trong cửa hàng sẽ miễn phí"
lang_multi_text.db,MultiText,Farm_Toy_Effect_6,下阶段开始，商店中随机{0}个道具免费,"The shop offers <SapTag=0>{0}</SapTag> random {Cus:Sap,S=Prop P=Props SapTag=0} for free starting from the next Phase.","Bắt đầu giai đoạn sau, ngẫu nhiên {0} đạo cụ trong cửa hàng sẽ miễn phí"
lang_multi_text.db,MultiText,Farm_Toy_Effect_7,下阶段开始，商店中随机{0}只声骸免费,"The shop offers <SapTag=0>{0}</SapTag> random {Cus:Sap,S=Echo P=Echoes SapTag=0} for free starting from the next Phase.","Bắt đầu giai đoạn sau, ngẫu nhiên {0} Thanh Hài trong cửa hàng sẽ miễn phí"
lang_multi_text.db,MultiText,Farm_Toy_Effect_8,等待1天，获得{0}枚<te href=851011><color=#c79f49>频率晶体</color></te>，该效果只生效一次,"After 1 day, gain {0} <te href=851011><color=#c79f49>Frequency Crystals</color></te>. This effect can only be triggered once.","Đợi 1 ngày, nhận {0} <te href=851011><color=#c79f49>Tinh Thể Tần Số</color></te>, hiệu quả này chỉ kích hoạt một lần"
lang_multi_text.db,MultiText,Farm_Toy_Effect_9,每{0}天获得{1}枚<te href=851011><color=#c79f49>频率晶体</color></te>,Gain {1} <te href=851011><color=#c79f49>Frequency Crystals</color></te> every {0} days.,Mỗi {0} ngày nhận được {1} <te href=851011><color=#c79f49>Tinh Thể Tần Số</color></te>
lang_multi_text.db,MultiText,Farm_Toy_Effect_10,非声骸的【<te href=851009><color=#c79f49>每日乐园券</color></te>】途径获取的<te href=851010><color=#c79f49>乐园券</color></te>数量+{0}%,<te href=851010><color=#c79f49>Dreamland Coupons</color></te> gained through sources other than Echoes' <te href=851009><color=#c79f49>Daily Coupon</color></te> yield increase by {0}%.,Số lượng <te href=851010><color=#c79f49>Vé Công Viên</color></te> nhận được từ các nguồn không phải <te href=851009><color=#c79f49>Vé Công Viên Mỗi Ngày</color></te> của Thanh Hài tăng +{0}%
lang_multi_text.db,MultiText,Farm_Toy_Effect_11,除【<te href=851012><color=#c79f49>声骸征聘</color></te>】、商店和幻梦祝福途径外，每获得{0}只声骸，获得{1}张<te href=851010><color=#c79f49>乐园券</color></te>,"For every <SapTag=0>{0}</SapTag> {Cus:Sap,S=Echo P=Echoes SapTag=0} gained (except via <te href=851012><color=#c79f49>Echo Recruitment</color></te>, Shop or Phantasma Blessing), receive {1} <te href=851010><color=#c79f49>Dreamland Coupons</color></te>.","Ngoài các nguồn từ <te href=851012><color=#c79f49>Tuyển Dụng Thanh Hài</color></te>, Cửa Hàng và Chúc Phúc Ảo Mộng, mỗi khi nhận được {0} Thanh Hài, nhận thêm {1} <te href=851010><color=#c79f49>Vé Công Viên</color></te>"
lang_multi_text.db,MultiText,Farm_Toy_Effect_12,除【<te href=851012><color=#c79f49>声骸征聘</color></te>】、商店和幻梦祝福途径外，每获得{0}只声骸，获得{1}张<te href=851010><color=#c79f49>乐园券</color></te>,"For every <SapTag=0>{0}</SapTag> {Cus:Sap,S=Echo P=Echoes SapTag=0} gained (except from <te href=851012><color=#c79f49>Echo Recruitment</color></te>, Shop or Phantasma Blessing), receive {1} <te href=851010><color=#c79f49>Dreamland Coupons</color></te>.","Ngoài các nguồn từ <te href=851012><color=#c79f49>Tuyển Dụng Thanh Hài</color></te>, Cửa Hàng và Chúc Phúc Ảo Mộng, mỗi khi nhận được {0} Thanh Hài, nhận thêm {1} <te href=851010><color=#c79f49>Vé Công Viên</color></te>"
lang_multi_text.db,MultiText,Farm_Toy_Effect_13,除【<te href=851012><color=#c79f49>声骸征聘</color></te>】、商店和幻梦祝福途径外，每获得{0}只声骸，获得{1}枚<te href=851011><color=#c79f49>频率晶体</color></te>,"For every <SapTag=0>{0}</SapTag> {Cus:Sap,S=Echo P=Echoes SapTag=0} gained (except from <te href=851012><color=#c79f49>Echo Recruitment</color></te>, Shop or Phantasma Blessing), receive {1} <te href=851011><color=#c79f49>Frequency Crystals</color></te>.","Ngoài các nguồn từ <te href=851012><color=#c79f49>Tuyển Dụng Thanh Hài</color></te>, Cửa Hàng và Chúc Phúc Ảo Mộng, mỗi khi nhận được {0} Thanh Hài, nhận thêm {1} <te href=851011><color=#c79f49>Tinh Thể Tần Số</color></te>"
lang_multi_text.db,MultiText,Farm_Toy_Effect_14,每阶段获得与<te href=851011><color=#c79f49>频率晶体</color></te>数量等额的<te href=851010><color=#c79f49>乐园券</color></te>,Receive <te href=851010><color=#c79f49>Dreamland Coupons</color></te> equal to the number of <te href=851011><color=#c79f49>Frequency Crystals</color></te> in each Phase.,Mỗi giai đoạn nhận được lượng <te href=851010><color=#c79f49>Vé Công Viên</color></te> tương đương với số lượng <te href=851011><color=#c79f49>Tinh Thể Tần Số</color></te> đang có
lang_multi_text.db,MultiText,Farm_Toy_Effect_15,等待1天，在空白区域生成{0}只<te href=851060><color=#c79f49>嚣风戏猿</color></te>，该效果只生效一次,"After 1 day, generate <SapTag=0>{0}</SapTag> Hoochief {Cus:Sap,S=Cyclone P=Cyclones SapTag=0} on a blank block. This effect can only be triggered once.","Đợi 1 ngày, tạo ra {0} <te href=851060><color=#c79f49>Vượn Hú Gió</color></te> tại khu vực trống, hiệu quả này chỉ kích hoạt một lần"
