db_file,table_name,id,zh,en,vi
lang_multi_text.db,MultiText,Quest_880900004_ChildQuestTip_880_6,驱散戏猿群,Disperse the horde of Hoochiefs,Xua đuổi đàn Hầu Tinh
lang_multi_text.db,MultiText,Quest_880900004_ChildQuestTip_880_7,前往无光之森，寻找失踪的呜呜物流员,Go find the missing Lollo Logistics staff in Dim Forest,"Đến Rừng Vô Quang, tìm nhân viên Vận Chuyển U U bị mất tích"
lang_multi_text.db,MultiText,Quest_880900004_ChildQuestTip_880_8,和马计交谈,Talk to Maji,Trò chuyện với Mã Kế
lang_multi_text.db,MultiText,Quest_880900004_InteractContent_880_1,怎么还穿着物流员的行头？,Why are you still wearing the uniform?,Sao vẫn còn mặc đồ nhân viên vận chuyển thế?
lang_multi_text.db,MultiText,Quest_880900004_InteractContent_880_2,报告今天的结果,Report today's results,Báo cáo kết quả hôm nay
lang_multi_text.db,MultiText,Quest_880900004_QuestDesc_880_1,今天的情况有些特殊，问问马计发生了什么。,Maji looks strange today. Ask him what happened.,"Tình hình hôm nay có chút đặc biệt, hỏi Mã Kế xem chuyện gì đã xảy ra."
lang_multi_text.db,MultiText,Quest_880900004_QuestName_880_1,呜呜企划·四,Lollo Campaign IV,Kế Hoạch U U 4
lang_multi_text.db,MultiText,Quest_880900005_ChildQuestTip_880_2,和马计聊聊今天的试点业务,Ask Maji about today's pilot business,Nói chuyện với Mã Kế về nghiệp vụ thí điểm hôm nay
lang_multi_text.db,MultiText,Quest_880900005_ChildQuestTip_880_3,投喂名叫“旺财”的猫咪,"Feed the cat named ""Wangcai""","Cho chú mèo tên ""Vượng Tài"" ăn"
lang_multi_text.db,MultiText,Quest_880900005_ChildQuestTip_880_4,关闭灯箱的电路模块,Turn off the circuit module,Tắt mô-đun mạch điện của hộp đèn
lang_multi_text.db,MultiText,Quest_880900005_ChildQuestTip_880_5,和马计复盘今日的试点业务,Recap today's pilot business with Maji,Tổng kết nghiệp vụ thí điểm hôm nay với Mã Kế
lang_multi_text.db,MultiText,Quest_880900005_InteractContent_880_1,今天的试点业务是什么？,What is today's pilot business?,Nghiệp vụ thí điểm hôm nay là gì?
lang_multi_text.db,MultiText,Quest_880900005_InteractContent_880_2,查看发生了什么事情,Check what happened,Kiểm tra xem chuyện gì đã xảy ra
lang_multi_text.db,MultiText,Quest_880900005_InteractContent_880_3,报告今天的结果,Report today's results,Báo cáo kết quả hôm nay
lang_multi_text.db,MultiText,Quest_880900005_QuestDesc_880_1,您有一份新的「呜呜投喂」订单，请及时上门接单~,"You have a new ""Lollo Petter"" order. Please fulfill it in time.","Bạn có một đơn hàng ""U U Cho Ăn"" mới, vui lòng đến nhận đơn kịp thời~"
lang_multi_text.db,MultiText,Quest_880900005_QuestName_880_1,呜呜企划·五,Lollo Campaign V,Kế Hoạch U U 5
lang_multi_text.db,MultiText,Quest_880900006_ChildQuestTip_880_1,动身前往珍宝糖水铺,Head to Jewel Boba,Xuất phát đi đến Tiệm Chè Trân Bảo
lang_multi_text.db,MultiText,Quest_880900006_ChildQuestTip_880_2,和马计聊聊今天的试点业务,Ask Maji about today's pilot business,Nói chuyện với Mã Kế về nghiệp vụ thí điểm hôm nay
lang_multi_text.db,MultiText,Quest_880900006_ChildQuestTip_880_4,和马计复盘今天的试点业务,Recap today's pilot business with Maji,Tổng kết nghiệp vụ thí điểm hôm nay với Mã Kế
lang_multi_text.db,MultiText,Quest_880900006_HandInItemsDesc_880_2,将兑换码交给我吧。,Thanks. Please give me the Redemption Codes.,Giao mã đổi thưởng cho tôi nào.
lang_multi_text.db,MultiText,Quest_880900006_InteractContent_880_1,今天的试点业务是什么？,What is today's pilot business?,Nghiệp vụ thí điểm hôm nay là gì?
lang_multi_text.db,MultiText,Quest_880900006_InteractContent_880_3,珍宝糖水接待员对话,Talk to Jewel Boba's staff,Đối thoại với tiếp tân Tiệm Chè Trân Bảo
lang_multi_text.db,MultiText,Quest_880900006_InteractContent_880_4,将兑换码交给马计,Hand over the redemption code,Giao mã đổi thưởng cho Mã Kế
lang_multi_text.db,MultiText,Quest_880900006_QuestDesc_880_1,您有一份新的「呜呜代吃」订单，请及时上门接单~,"You have a new ""Lollo Eater"" order. Please fulfill it in time.","Bạn có một đơn hàng ""U U Ăn Hộ"" mới, vui lòng đến nhận đơn kịp thời~"
lang_multi_text.db,MultiText,Quest_880900006_QuestName_880_1,呜呜企划·六,Lollo Campaign VI,Kế Hoạch U U 6
lang_multi_text.db,MultiText,Quest_880900007_ChildQuestTip_880_2,和马计聊聊今天的试点业务,Chat with Maji about today's business,Nói chuyện với Mã Kế về nghiệp vụ thí điểm hôm nay
lang_multi_text.db,MultiText,Quest_880900007_ChildQuestTip_880_3,和马计复盘今日的试点业务,Recap today's pilot business with Maji,Tổng kết nghiệp vụ thí điểm hôm nay với Mã Kế
lang_multi_text.db,MultiText,Quest_880900007_ChildQuestTip_880_7,击败闹事的流放者,Defeat the troublemaking Exiles,Đánh bại Kẻ Lưu Đày gây rối
