db_file,table_name,id,zh,en,vi
lang_multi_text.db,MultiText,PrefabTextItem_Moonfiesta_EventAccept_Text,确认,Confirm,Xác nhận
lang_multi_text.db,MultiText,PrefabTextItem_Moonfiesta_EventDeny_Text,取消,Cancel,Hủy
lang_multi_text.db,MultiText,PrefabTextItem_Moonfiesta_EventFail_Text,事件失败,Fail,Sự kiện thất bại
lang_multi_text.db,MultiText,PrefabTextItem_Moonfiesta_EventInvest_Text,投入资金,Invest Funds,Đầu tư vốn
lang_multi_text.db,MultiText,PrefabTextItem_Moonfiesta_EventSucceed_Text,事件成功,Success,Sự kiện thành công
lang_multi_text.db,MultiText,PrefabTextItem_Moonfiesta_EventSuccessChance_Text,成功概率,Success Rate,Tỷ lệ thành công
lang_multi_text.db,MultiText,PrefabTextItem_Moonfiesta_EventSuccessRatio_Text,收益倍率,Bonus,Bội số lợi nhuận
lang_multi_text.db,MultiText,PrefabTextItem_Moonfiesta_EventTip_Text,若「灵光一闪」事件完成失败，仅会获得基础收益，不会返还追加投入的经营资金。,"If your ""Eureka"" fails, you'll receive only the base earnings without any additional funds invested.","Nếu sự kiện ""Lóe Sáng"" thất bại, chỉ nhận được lợi nhuận cơ bản, không hoàn trả vốn kinh doanh đã đầu tư thêm."
lang_multi_text.db,MultiText,PrefabTextItem_Moonfiesta_Handbook_Text,经营图鉴,Stall Gallery,Sổ tay kinh doanh
lang_multi_text.db,MultiText,PrefabTextItem_Moonfiesta_Name_Text,欲邀明月筹佳节,Moonlit Fair,Mời trăng sáng đón lễ hội
lang_multi_text.db,MultiText,PrefabTextItem_Moonfiesta_Popularity_Text,人气等级,Popularity,Cấp danh tiếng
lang_multi_text.db,MultiText,PrefabTextItem_Moonfiesta_PopularityNewRecord_Text,解锁新人气等级,New Popularity Level Unlocked,Mở khóa cấp danh tiếng mới
lang_multi_text.db,MultiText,PrefabTextItem_Moonfiesta_RecommendedAttribute_Text,推荐属性,Recommended,Thuộc tính đề cử
lang_multi_text.db,MultiText,PrefabTextItem_Moonfiesta_Reward_Text,追月佳礼,Moonlit Offerings,Quà Tặng Truy Nguyệt
lang_multi_text.db,MultiText,PrefabTextItem_Moonfiesta_Story_Text,携手邀明月,Festival Journal,Mời trăng sáng cùng đi
lang_multi_text.db,MultiText,PrefabTextItem_Moonfiesta_TeamAttribute_Text,队伍属性,Team Stats,Thuộc tính đội ngũ
lang_multi_text.db,MultiText,PrefabTextItem_MotorSkeleton01_Text,远航星,Voyaging Star,Sao Viễn Du
lang_multi_text.db,MultiText,PrefabTextItem_NewQuest_Receive_Text,新任务接取,New Quest,Nhận nhiệm vụ mới
lang_multi_text.db,MultiText,PrefabTextItem_NewRoleRecruit_Text,新共鸣者加入,New Resonator,Cộng Hưởng Giả mới gia nhập
lang_multi_text.db,MultiText,PrefabTextItem_Notice_Text,公告,Bulletin,Thông báo
lang_multi_text.db,MultiText,PrefabTextItem_OnlyMaterial_Text,仅强化材料,Only Echo EXP items,Chỉ nguyên liệu cường hóa
lang_multi_text.db,MultiText,PrefabTextItem_PagePreview_Text,主页预览,Sigil Preview,Xem trước trang chủ
lang_multi_text.db,MultiText,PrefabTextItem_PataTitle_Text,逆境深塔,Tower of Adversity,Tháp Nghịch Cảnh
lang_multi_text.db,MultiText,PrefabTextItem_PhantomCost_Text,COST,COST,COST
lang_multi_text.db,MultiText,PrefabTextItem_PhantomFetterHandbook_Text,合鸣图鉴,Sonata Gallery,Sổ Tay Hợp Minh
lang_multi_text.db,MultiText,PrefabTextItem_PhantomFetterNone_Text,暂无生效中的合鸣效果,No Active Sonata Effect,Chưa có hiệu quả Hợp Minh đang kích hoạt
lang_multi_text.db,MultiText,PrefabTextItem_PhantomMainAttribute_Text,主音属性,Mainstat,Thuộc tính chính
lang_multi_text.db,MultiText,PrefabTextItem_PhantomNoData_Text,暂无信息,No Content,Chưa có thông tin
lang_multi_text.db,MultiText,PrefabTextItem_PhantomNoItem_Text,暂无筛选结果,No Filter Result,Chưa có kết quả lọc
lang_multi_text.db,MultiText,PrefabTextItem_PhantomQuickEquip_Text,一键装配,Auto Equip,Trang bị nhanh
lang_multi_text.db,MultiText,PrefabTextItem_PhantomRecommend_Text,声骸推荐,Suggest,Đề cử Thanh Hài
lang_multi_text.db,MultiText,PrefabTextItem_PhantomRecommendGoto_Text,前往获取,Go Collect,Đến nhận
lang_multi_text.db,MultiText,PrefabTextItem_PhantomRecommendShort_Text,声骸推荐,Suggest,Đề cử Thanh Hài
lang_multi_text.db,MultiText,PrefabTextItem_PhantomRecommendTarget_Text,当前推荐针对：{0},Current Echo Filter: {0},Đề cử hiện tại cho: {0}
lang_multi_text.db,MultiText,PrefabTextItem_PhantomRecommendTip_Text,*数据来源于近期活跃玩家,* Data from recently active players,*Dữ liệu lấy từ người chơi hoạt động gần đây
lang_multi_text.db,MultiText,PrefabTextItem_PhantomRecovery_Text,数据融合,Data Merge,Dung hợp dữ liệu
lang_multi_text.db,MultiText,PrefabTextItem_PhantomRefine_Text,数据重构,Data Modify,Tái cấu trúc dữ liệu
lang_multi_text.db,MultiText,PrefabTextItem_PhantomRefineAttributeChoosing_Text,选择指定主音属性,Select the target Mainstat,Chọn thuộc tính chính chỉ định
lang_multi_text.db,MultiText,PrefabTextItem_PhantomRefineAttributeLackTip_Text,请选择指定的主音属性,Please select a target Mainstat,Vui lòng chọn thuộc tính chính chỉ định
lang_multi_text.db,MultiText,PrefabTextItem_PhantomRefineConfirm_Text,数据重构,Modify,Tái cấu trúc dữ liệu
lang_multi_text.db,MultiText,PrefabTextItem_PhantomRefineFirstAttribute_Text,可重构首条主音属性,The first Mainstat can be Modified,Có thể tái cấu trúc thuộc tính chính đầu tiên
lang_multi_text.db,MultiText,PrefabTextItem_PhantomRefineLackTip_Text,请选择待重构声骸,Please select the Echo to be Modified,Vui lòng chọn Thanh Hài cần tái cấu trúc
lang_multi_text.db,MultiText,PrefabTextItem_PhantomRefineMaterial_Text,重构消耗材料,Modification Materials Required,Nguyên liệu tiêu hao tái cấu trúc
lang_multi_text.db,MultiText,PrefabTextItem_PhantomRefineMaterialLackTip_Text,重构所需材料不足,Insufficient Modification materials,Không đủ nguyên liệu tái cấu trúc
lang_multi_text.db,MultiText,PrefabTextItem_PhantomRefineSelect_Text,选择待重构声骸,Select the Echo to be Modified,Chọn Thanh Hài cần tái cấu trúc
lang_multi_text.db,MultiText,PrefabTextItem_PhantomSubAttribute_Text,辅音属性,Substat,Thuộc tính phụ
lang_multi_text.db,MultiText,PrefabTextItem_PhantomSuggestTip_Text,缺少的声骸会使用当前空闲声骸进行补位,Empty slots will be automatically filled with available Echoes,Thanh Hài còn thiếu sẽ dùng Thanh Hài rảnh rỗi hiện tại để bù vào
lang_multi_text.db,MultiText,PrefabTextItem_PhotoConditionTitle_Text,完成条件,Completion Conditions,Điều kiện hoàn thành
lang_multi_text.db,MultiText,PrefabTextItem_PlayerName_Text,<color=WhiteA>{0}</color>,<color=WhiteA>{0}</color>,<color=WhiteA>{0}</color>
lang_multi_text.db,MultiText,PrefabTextItem_PlotPoint_Text,·,·,.
lang_multi_text.db,MultiText,PrefabTextItem_PlotTemp_Text,dnt/非正式演出资源，敬请期待,"Informal performance resources, please stay tuned","dnt/Tài nguyên diễn xuất chưa chính thức, vui lòng chờ đợi"
lang_multi_text.db,MultiText,PrefabTextItem_PutMaterialSstting_Text,放入材料,Material,Đặt vào nguyên liệu
lang_multi_text.db,MultiText,PrefabTextItem_PutMode_Text,放入模式,Mode,Chế độ đặt vào
lang_multi_text.db,MultiText,PrefabTextItem_QuickPut_Text,快捷放入,No Cap,Đặt nhanh
lang_multi_text.db,MultiText,PrefabTextItem_QuickPutDescription_Text,放入所有符合筛选规则的材料，直到达到声骸等级上限。,Select all eligible materials until the Echo reaches the level cap.,"Đặt vào tất cả nguyên liệu phù hợp quy tắc lọc, cho đến khi đạt cấp tối đa của Thanh Hài."
lang_multi_text.db,MultiText,PrefabtextItem_refresh_Text,刷新,Refresh,Làm mới
lang_multi_text.db,MultiText,PrefabTextItem_RewardDouble_Text,今日剩余双倍奖励次数：,Double Drop Chances Remaining:,Số lần thưởng gấp đôi còn lại hôm nay:
lang_multi_text.db,MultiText,PrefabtextItem_Roguecollectiontitle01_Text,异常调查,Anomaly Investigation,Điều tra dị thường
lang_multi_text.db,MultiText,PrefabtextItem_Roguecollectiontitle02_Text,隐喻词典,Metaphor Dictionary,Từ điển ẩn dụ
lang_multi_text.db,MultiText,PrefabtextItem_Roguecollectiontitle_Text,异常调查,Anomaly Investigation,Điều tra dị thường
lang_multi_text.db,MultiText,PrefabtextItem_Roguediaochajieguo_Text,调查结果,Investigation Result,Kết quả điều tra
lang_multi_text.db,MultiText,PrefabtextItem_RogueFuben_Title,深坠异想奇境,Depths of Illusive Realm,Kỳ Cảnh Dị Tưởng
lang_multi_text.db,MultiText,PrefabtextItem_Roguejianshu_Text,简述,Outline,Tóm tắt
lang_multi_text.db,MultiText,PrefabtextItem_Roguemaintitle_Text,深坠异想奇境,Depths of Illusive Realm,Kỳ Cảnh Dị Tưởng
