db_file,table_name,id,zh,en,vi
lang_multi_text.db,MultiText,Main_Linaxita_2_3_20_3,这不是洛可可最喜欢的游戏吗？我想和洛可可……再多玩一会儿啊。,Why? Isn't this your favorite game... I... I wanted to play with you.,Đây chẳng phải là trò chơi Roccia thích nhất sao? Tớ muốn chơi cùng Roccia... thêm một lúc nữa mà.
lang_multi_text.db,MultiText,Main_Linaxita_2_3_20_4,洛可可知道哦。但是，乱跑的话，会让朋友担心的。,"I know, but as your friend, I worry about your safety.","Roccia biết chứ. Nhưng mà, chạy lung tung sẽ làm bạn bè lo lắng đấy."
lang_multi_text.db,MultiText,Main_Linaxita_2_3_20_5,朋友……吗？,My... friend...,Bạn bè... sao?
lang_multi_text.db,MultiText,Main_Linaxita_2_3_20_6,请问，你是洛可可的朋友吗？,Excuse me. Are you Roccia's friend?,"Xin hỏi, người là bạn của Roccia sao?"
lang_multi_text.db,MultiText,Main_Linaxita_2_3_20_7,我是她的朋友。,"Yes, I am.",Tôi là bạn của cô ấy.
lang_multi_text.db,MultiText,Main_Linaxita_2_3_20_8,我们会成为很好的朋友。,"Not yet, but I think we will be soon.",Chúng tôi sẽ trở thành bạn tốt.
lang_multi_text.db,MultiText,Main_Linaxita_2_3_20_9,啊……太好了。,Ah... How wonderful.,A... tốt quá.
lang_multi_text.db,MultiText,Main_Linaxita_2_3_20_10,洛可可，你……不再孤单了呢。,"You're not alone anymore, Roccia.","Roccia, cậu... không còn cô đơn nữa rồi."
lang_multi_text.db,MultiText,Main_Linaxita_2_3_20_11,嗯。洛可可，不再孤单了。,"Yes, I have friends now.","Ừm. Roccia, không còn cô đơn nữa."
lang_multi_text.db,MultiText,Main_Linaxita_2_3_20_12,太好了，这样……我也就……,I'm... so happy for you...,"Tốt quá rồi, như vậy... tớ cũng..."
lang_multi_text.db,MultiText,Main_Linaxita_2_3_20_13,放心了……,All is well...,Yên tâm rồi...
lang_multi_text.db,MultiText,Main_Linaxita_2_3_20_14,……飞吧，飞吧。我们生来是自由的鸟儿，死后灵魂同样会升入高天。,"Fly, fly to the high heavens. We are born free, and our souls will soar even in death.","...Bay đi, bay đi. Chúng ta sinh ra là những chú chim tự do, sau khi chết linh hồn cũng sẽ bay lên trời cao."
lang_multi_text.db,MultiText,Main_Linaxita_2_3_20_15,这些虚影到底是什么？,What exactly are these phantoms?,Những hư ảnh này rốt cuộc là gì?
lang_multi_text.db,MultiText,Main_Linaxita_2_3_20_16,他是你曾经的朋友吗？,"You were old friends, hm?",Cậu ấy là bạn cũ của cô sao?
lang_multi_text.db,MultiText,Main_Linaxita_2_3_20_17,这些金色的虚影……都是「混杂」了逝去的人们，遗留下来的频率的残响。,Golden phantoms are... Reverberations mixed with the frequencies left behind by people who've passed away.,"Những hư ảnh màu vàng kim này... đều là Dư Âm của tần số ""hỗn tạp"" do những người đã khuất để lại."
