db_file,table_name,id,zh,en,vi
lang_multi_text.db,MultiText,Speaker_509_Name,愚钝的流放者,Dull Exile,Kẻ Lưu Đày ngờ nghệch
lang_multi_text.db,MultiText,Speaker_510_Name,小蒲,Xiaopu,Tiểu Bồ
lang_multi_text.db,MultiText,Speaker_511_Name,旺财,Wangcai,Vượng Tài
lang_multi_text.db,MultiText,Speaker_512_Name,绳蝇,Shengying,Thằng Dăng
lang_multi_text.db,MultiText,Speaker_512_Title,「流放者」喽啰,Exile Minion,"Tay sai ""Kẻ Lưu Đày"""
lang_multi_text.db,MultiText,Speaker_513_Name,定音,Dingyin,Định Âm
lang_multi_text.db,MultiText,Speaker_514_Name,枯木,Kumu,Khô Mộc
lang_multi_text.db,MultiText,Speaker_514_Title,「流放者」头目,Exile Leader,"Thủ lĩnh ""Kẻ Lưu Đày"""
lang_multi_text.db,MultiText,Speaker_515_Name,四喜,Sixi,Tứ Hỷ
lang_multi_text.db,MultiText,Speaker_516_Name,消息灵通的晓卫,Well-Informed Mornguard,Hiểu Vệ thạo tin
lang_multi_text.db,MultiText,Speaker_517_Name,阿强,Qiang,A Cường
lang_multi_text.db,MultiText,Speaker_518_Name,阿珠,Zhu,A Châu
lang_multi_text.db,MultiText,Speaker_519_Name,神秘的大叔,Enigmatic Man,Ông chú bí ẩn
lang_multi_text.db,MultiText,Speaker_520_Name,感应设备,Telepathy Device,Thiết bị cảm ứng
lang_multi_text.db,MultiText,Speaker_521_Name,银色闪光物,Silver Shining,Vật ánh bạc
lang_multi_text.db,MultiText,Speaker_522_Name,松动的外壳,Loose Shell,Vỏ ngoài lỏng lẻo
lang_multi_text.db,MultiText,Speaker_523_Name,模糊的声音,Blurry Voice,Giọng nói mơ hồ
lang_multi_text.db,MultiText,Speaker_525_Name,冷静的声音,Calm Voice,Giọng nói bình tĩnh
lang_multi_text.db,MultiText,Speaker_526_Name,九叶,Jiuye,Cửu Diệp
lang_multi_text.db,MultiText,Speaker_527_Name,回木,Huimu,Hồi Mộc
lang_multi_text.db,MultiText,Speaker_528_Name,乔然,Qiaoran,Kiều Nhiên
lang_multi_text.db,MultiText,Speaker_529_Name,晏梓,Yanzi,Yến Tử
lang_multi_text.db,MultiText,Speaker_530_Name,歌者,Singer,Ca sĩ
lang_multi_text.db,MultiText,Speaker_531_Name,尔芙,Er'fu,Nhĩ Phù
lang_multi_text.db,MultiText,Speaker_532_Name,伊筹,Yichou,Y Trù
lang_multi_text.db,MultiText,Speaker_533_Name,千歆,Qianxin,Thiên Hâm
lang_multi_text.db,MultiText,Speaker_534_Name,奸诈的红衣男子,Treacherous Man in Red,Kẻ áo đỏ gian xảo
lang_multi_text.db,MultiText,Speaker_535_Name,莫歆,Moxin,Mạc Hâm
lang_multi_text.db,MultiText,Speaker_536_Name,莫华,Mohua,Mạc Hoa
lang_multi_text.db,MultiText,Speaker_537_Name,硬硬的叶片,Harden Vane,Lá cứng
lang_multi_text.db,MultiText,Speaker_538_Name,破损的齿轮之芯,Broken Gear Core,Lõi bánh răng hỏng
lang_multi_text.db,MultiText,Speaker_539_Name,被丢弃的合剂瓶,Abandoned Mixture Bottle,Lọ hợp chất bị vứt bỏ
lang_multi_text.db,MultiText,Speaker_540_Name,神秘的能量痕迹,Mysterious Energy Traces,Dấu vết năng lượng bí ẩn
lang_multi_text.db,MultiText,Speaker_542_Name,粗暴的红衣男子,Rude Man in Red,Kẻ áo đỏ thô lỗ
lang_multi_text.db,MultiText,Speaker_543_Name,商存,Shangcun,Thương Tồn
lang_multi_text.db,MultiText,Speaker_544_Name,戚楠,Qi'nan,Thích Nam
lang_multi_text.db,MultiText,Speaker_545_Name,革巴,Geba,Cách Ba
lang_multi_text.db,MultiText,Speaker_546_Name,阿倩,Qian,A Thiến
lang_multi_text.db,MultiText,Speaker_547_Name,蛮熊,Brutal Bear,Gấu Hung Bạo
lang_multi_text.db,MultiText,Speaker_548_Name,獒犬,Ferocious Dog,Ngao Khuyển
lang_multi_text.db,MultiText,Speaker_551_Name,播放中的声料,Playing Rhythmic Syrup,Liệu pháp âm thanh đang phát
lang_multi_text.db,MultiText,Speaker_552_Name,粗糙的叶片,Ragged Vane,Lá thô ráp
lang_multi_text.db,MultiText,Speaker_553_Name,剧场的工作人员,Theater Staff,Nhân viên nhà hát
lang_multi_text.db,MultiText,Speaker_554_Name,潮饼、好甜,"Wuthercake, Sweetie","Bánh quy triều, ngọt ngào"
lang_multi_text.db,MultiText,Speaker_555_Name,白竹,Baizhu,Bạch Trúc
lang_multi_text.db,MultiText,Speaker_556_Name,落灰的盒子,Dusty Box,Chiếc hộp phủ bụi
lang_multi_text.db,MultiText,Speaker_557_Name,小女孩,Little Girl,Bé gái
lang_multi_text.db,MultiText,Speaker_558_Name,辛夷,Xinyi,Tân Di
lang_multi_text.db,MultiText,Speaker_559_Name,朱雀,Vermillion Bird,Chu Tước
lang_multi_text.db,MultiText,Speaker_560_Name,弗洛洛,Phrolova,Phrolova
lang_multi_text.db,MultiText,Speaker_561_Name,岁光,Suiguang,Tuế Quang
lang_multi_text.db,MultiText,Speaker_562_Name,禹孤行,Yu Guxing,Vũ Cô Hành
lang_multi_text.db,MultiText,Speaker_563_Name,皎皎,Jiaojiao,Giáo Giáo
lang_multi_text.db,MultiText,Speaker_564_Name,万奇,Wanqi,Vạn Kỳ
lang_multi_text.db,MultiText,Speaker_565_Name,文叔,Wenshu,Chú Văn
lang_multi_text.db,MultiText,Speaker_566_Name,总管库洛洛,Kuroro the Manager,Tổng quản Kuroro
lang_multi_text.db,MultiText,Speaker_567_Name,椿,Camellya,Camellya
lang_multi_text.db,MultiText,Speaker_568_Name,读者A[临时名],Reader A,Độc giả A [Tên tạm]
lang_multi_text.db,MultiText,Speaker_569_Name,读者B[临时名],Reader B,Độc giả B [Tên tạm]
lang_multi_text.db,MultiText,Speaker_570_Name,无念,Wunian,Vô Niệm
lang_multi_text.db,MultiText,Speaker_571_Name,瑞孚伊,Rifuy,Thụy Phu Y
lang_multi_text.db,MultiText,Speaker_572_Name,帕塔,Pattad,Pata
lang_multi_text.db,MultiText,Speaker_573_Name,幸存者[临时名],Survivor,Người sống sót [Tên tạm]
lang_multi_text.db,MultiText,Speaker_574_Name,神秘讯号[临时名],Mysterious Signal,Tín hiệu bí ẩn [Tên tạm]
lang_multi_text.db,MultiText,Speaker_575_Name,无冠者,Crownless,Kẻ Vô Vương
lang_multi_text.db,MultiText,Speaker_576_Name,不耐的父亲,Impatient Father,Người cha thiếu kiên nhẫn
lang_multi_text.db,MultiText,Speaker_577_Name,嘲讽的导师,Sarcastic Mentor,Người hướng dẫn chế giễu
lang_multi_text.db,MultiText,Speaker_578_Name,迷惘的自己,Lost Self,Bản thân lạc lối
lang_multi_text.db,MultiText,Speaker_579_Name,希星,Xixing,Hy Tinh
lang_multi_text.db,MultiText,Speaker_580_Name,路迟,Lu Chi,Lộ Trì
lang_multi_text.db,MultiText,Speaker_581_Name,路迟？,Luchi?,Lộ Trì?
lang_multi_text.db,MultiText,Speaker_582_Name,路人夜归1,Midnight Ranger A,Người Dạ Quy qua đường 1
lang_multi_text.db,MultiText,Speaker_583_Name,路人夜归2,Midnight Ranger B,Người Dạ Quy qua đường 2
lang_multi_text.db,MultiText,Speaker_584_Name,路人夜归3,Midnight Ranger C,Người Dạ Quy qua đường 3
lang_multi_text.db,MultiText,Speaker_585_Name,阿普,Pu,A Phổ
lang_multi_text.db,MultiText,Speaker_586_Name,未知的声音,Unknown Sound,Giọng nói lạ
lang_multi_text.db,MultiText,Speaker_587_Name,小家伙,Little One,Nhóc con
lang_multi_text.db,MultiText,Speaker_588_Name,警报声,Warning,Tiếng cảnh báo
lang_multi_text.db,MultiText,Speaker_589_Name,揽欣,Lanxin,Lãm Hân
lang_multi_text.db,MultiText,Speaker_590_Name,挥秩,Huizhi,Huy Trật
lang_multi_text.db,MultiText,Speaker_591_Name,落灀,Luoshuang,Lạc Sương
lang_multi_text.db,MultiText,Speaker_592_Name,寄寒,Jihan,Ký Hàn
lang_multi_text.db,MultiText,Speaker_593_Name,阿遥,Yao,A Dao
lang_multi_text.db,MultiText,Speaker_594_Name,驭锋,Yufeng,Ngự Phong
lang_multi_text.db,MultiText,Speaker_595_Name,北曜,Beiyao,Bắc Diệu
lang_multi_text.db,MultiText,Speaker_596_Name,南吉,Nanji,Nam Cát
lang_multi_text.db,MultiText,Speaker_597_Name,男孩的声音,Boyish Voice,Giọng bé trai
lang_multi_text.db,MultiText,Speaker_598_Name,女孩的声音,Girlish Voice,Giọng bé gái
lang_multi_text.db,MultiText,Speaker_599_Name,浩浩,Haohao,Hạo Hạo
lang_multi_text.db,MultiText,Speaker_600_Name,裳裳,Shangshang,Thường Thường
lang_multi_text.db,MultiText,Speaker_601_Name,老岳头,Lao Yuetou,Lão Nhạc
lang_multi_text.db,MultiText,Speaker_602_Name,弘良,Hongliang,Hoằng Lương
lang_multi_text.db,MultiText,Speaker_604_Name,余婆婆,Grandma Yu,Bà Dư
lang_multi_text.db,MultiText,Speaker_605_Name,观众小女孩,Girl in the Audience,Khán giả nữ nhỏ tuổi
lang_multi_text.db,MultiText,Speaker_606_Name,观众女孩妈妈,Girl's Mother in the Audience,Mẹ của khán giả nữ nhỏ tuổi
lang_multi_text.db,MultiText,Speaker_607_Name,观众A,Audience A,Khán giả A
lang_multi_text.db,MultiText,Speaker_608_Name,观众B,Audience B,Khán giả B
lang_multi_text.db,MultiText,Speaker_609_Name,观众C,Audience C,Khán giả C
lang_multi_text.db,MultiText,Speaker_610_Name,观众D,Audience D,Khán giả D
lang_multi_text.db,MultiText,Speaker_611_Name,观众E,Audience E,Khán giả E
