db_file,table_name,id,zh,en,vi
lang_multi_text.db,MultiText,LGNCZST_84_1,朱诺，把你的手伸出来。,"Juno, hold out your hand.","Juno, đưa tay ra đây."
lang_multi_text.db,MultiText,LGNCZST_84_2,父亲……我……,Father... I...,Cha... con...
lang_multi_text.db,MultiText,LGNCZST_84_3,望远镜？是谁给你的？,A telescope? Who gave this to you?,Kính viễn vọng? Ai đưa cho con?
lang_multi_text.db,MultiText,LGNCZST_84_4,……,...,...
lang_multi_text.db,MultiText,LGNCZST_84_5,又是那个带着一群声骸的小教士？,That little Acolyte with a group of Echoes again?,Lại là cô bé giáo sĩ dẫn theo một đám Thanh Hài kia à?
lang_multi_text.db,MultiText,LGNCZST_84_6,不……不是！是我自己……捡到……的……,No... no! I... I found it... on my own...,Không... không phải! Là tự con... nhặt được... ạ...
lang_multi_text.db,MultiText,LGNCZST_84_7,是她教你这么撒谎的吗？,Did she teach you to lie like this?,Là nó dạy con nói dối như vậy sao?
lang_multi_text.db,MultiText,LGNCZST_84_8,我……,I...,Con...
lang_multi_text.db,MultiText,LGNCZST_85_1,叽……,Um...,Chít...
lang_multi_text.db,MultiText,LGNCZST_86_1,不要靠近那个……受到诅咒的救济终端……,Stay away from that... that cursed relief terminal...,Đừng lại gần... thiết bị cứu trợ bị nguyền rủa đó...
lang_multi_text.db,MultiText,LGNCZST_86_2,就在双子峪后的三重冠塔之下……,"It's right below the Thorncrown Rises, past the Twin Peaks...",Ngay dưới Tháp Tam Quan sau Khe Núi Song Tử...
lang_multi_text.db,MultiText,LGNCZST_86_3,我看到……来自黑潮的亡魂，在灯影中游荡……呃啊……,"I saw... the dead from the Dark Tide, wandering in the light of the lanterns... ahhh...","Tôi nhìn thấy... vong hồn từ Hắc Triều, lang thang trong ánh đèn... ặc a..."
lang_multi_text.db,MultiText,LGNCZST_86_4,我是医务局的爱德林，伤患的状况不太好，初步判断有超频的风险。,"This is Aderyn from the Medical Bureau; the patient's condition is quite severe, and preliminary assessment shows a risk of overclocking.","Tôi là Aderyn thuộc Cục Y Tế, tình trạng bệnh nhân không tốt lắm, chẩn đoán sơ bộ có nguy cơ Vượt Tần."
lang_multi_text.db,MultiText,LGNCZST_86_5,枢……枢密院？您是说，枢密院要亲自接手伤患……好……好的。,The... the Privy Council? You're saying the Privy Council will take over this patient... u-understood.,"Viện... Viện Cơ Mật? Ngài nói là, Viện Cơ Mật muốn đích thân tiếp nhận bệnh nhân... vâng... vâng ạ."
lang_multi_text.db,MultiText,LGNCZST_87_1,哇——居然在白天也能看到烟花！,Whoa—fireworks in daylight!,Woa... thế mà lại thấy pháo hoa giữa ban ngày!
lang_multi_text.db,MultiText,LGNCZST_87_2,这到底是烟花还是航迹云啊？,Are these fireworks or contrails?,Đây rốt cuộc là pháo hoa hay vệt khói máy bay vậy?
