db_file,table_name,id,zh,en,vi
lang_multi_text.db,MultiText,Main_LahaiRoi_3_1_5001_31,谢谢你，陪着我……不只是这一次，不止这一刻。,Thank you for being there for me... time after time.,"Cảm ơn cậu đã ở bên tớ... không chỉ lần này, không chỉ khoảnh khắc này."
lang_multi_text.db,MultiText,Main_LahaiRoi_3_1_5001_32,也祝你一切顺利！下次见面的时候，我们就是同届的同学啦！,"I wish the best for you! Next time we meet, we'll be classmates!","Cũng chúc cậu mọi việc thuận lợi! Lần tới gặp lại, chúng ta sẽ là bạn học cùng khóa rồi nhé!"
lang_multi_text.db,MultiText,Main_LahaiRoi_3_2_1_1,"你好，打扰了。我是深空联合的莫宁。
出于工作原因，我需要明确海维夏探测器失控时的情况，以制定维修方案。鉴于探测器失控时，你与琳奈是现场仅有的两位目击者，我希望明天能再找你们回顾一次现场情况。
如果你愿意赴约，请回复接受即可。","Hello, I'm Mornye from the Spacetrek Collective.
Sorry to bother you, but I need a clear report on what happened during the Hyvatia Detector's failure, so I can lead a repair plan. Since you and Lynae were the only witnesses on-site, I'd like to meet with both of you tomorrow.
If you're willing, please respond with ""I accept.""","Xin chào, làm phiền rồi. Tôi là Mornye thuộc Liên Hiệp Không Gian Sâu.
Vì lý do công việc, tôi cần làm rõ tình huống khi thiết bị dò tìm Hyvatia mất kiểm soát để lập phương án sửa chữa. Xét thấy khi thiết bị mất kiểm soát, cậu và Lynae là hai nhân chứng duy nhất tại hiện trường, tôi hy vọng ngày mai có thể gặp lại hai người để xem xét lại tình huống.
Nếu cậu đồng ý đến hẹn, vui lòng trả lời chấp nhận."
lang_multi_text.db,MultiText,Main_LahaiRoi_3_2_1_2,接受,I accept.,Chấp nhận
lang_multi_text.db,MultiText,Main_LahaiRoi_3_2_1_3,好啊，在哪里？,Sure. Where?,"Được thôi, ở đâu?"
lang_multi_text.db,MultiText,Main_LahaiRoi_3_2_1_4,收到。会面地点位于学院宿舍，时间为明天早上9点。届时我也会准时赴约。,Thank you. We'll meet at the Academy dormitory at nine o'clock tomorrow morning. I'll be there on time.,"Đã rõ. Địa điểm gặp mặt là ký túc xá học viện, thời gian là 9 giờ sáng mai. Tôi cũng sẽ đến đúng giờ."
lang_multi_text.db,MultiText,Main_LahaiRoi_3_2_1_5,……另外，我还想询问一些工作之外的事。,"Besides that, I want to ask about something unrelated to work.","...Ngoài ra, tôi còn muốn hỏi một số việc ngoài công việc."
lang_multi_text.db,MultiText,Main_LahaiRoi_3_2_1_6,星炬学院的虚诞虫袭击一事，你有受伤吗？如果再次遇到频率方面的问题，可以随时来深空联合处理。我会接待你。,"During the Voidworm's attack on Startorch Academy, were you injured? If you experience any frequency issues again, we can help. I'll handle your case myself.","Vụ Sâu Hư Không tấn công Học viện Startorch, cậu có bị thương không? Nếu gặp lại vấn đề về tần số, có thể đến Liên Hiệp Không Gian Sâu bất cứ lúc nào. Tôi sẽ tiếp đón cậu."
lang_multi_text.db,MultiText,Main_LahaiRoi_3_2_1_7,我没有受伤，频率流失的问题也暂时停止了，谢谢你的关心。,"I'm fine. The frequency loss has stopped for now, but I appreciate you checking in.","Tôi không bị thương, vấn đề mất tần số cũng tạm thời dừng lại rồi, cảm ơn cô đã quan tâm."
lang_multi_text.db,MultiText,Main_LahaiRoi_3_2_1_8,另外，虽然有点冒昧……,"There is one thing... It's a bit strange, though...","Ngoài ra, tuy hơi mạo muội..."
lang_multi_text.db,MultiText,Main_LahaiRoi_3_2_1_9,会面的时候，可以带一些深空联合的特色食物吗？,Would it be possible to bring some delicious Spacetrek snacks to the meeting?,"Khi gặp mặt, có thể mang theo một ít đồ ăn đặc sản của Liên Hiệp Không Gian Sâu được không?"
lang_multi_text.db,MultiText,Main_LahaiRoi_3_2_1_11,……好的？,...O...kay?,...Được?
lang_multi_text.db,MultiText,Main_LahaiRoi_3_2_1_12,抱歉，是阿布的要求。,Sorry. It's Abby's idea.,"Xin lỗi, là yêu cầu của Abby."
lang_multi_text.db,MultiText,Main_LahaiRoi_3_2_1_13,如果对工作场合而言太过胡闹的话，不用满足它也可以。,"If it's inappropriate for a work meeting, don't worry about it.",Nếu đối với công việc mà quá cợt nhả thì không cần đáp ứng cũng được.
lang_multi_text.db,MultiText,Main_LahaiRoi_3_2_1_14,……不，没关系。,"...No, it's fine.","...Không, không sao."
lang_multi_text.db,MultiText,Main_LahaiRoi_3_2_1_15,我会记住这个需求的。,I'll make a note of it.,Tôi sẽ ghi nhớ nhu cầu này.
lang_multi_text.db,MultiText,Main_LahaiRoi_3_2_1_16,接受,I accept.,Chấp nhận
lang_multi_text.db,MultiText,Main_LahaiRoi_3_2_1_17,好啊，在哪里？,Sure. Where?,"Được thôi, ở đâu?"
lang_multi_text.db,MultiText,Main_LahaiRoi_3_2_1_18,没有受伤。,I'm not hurt.,Không bị thương.
lang_multi_text.db,MultiText,Main_LahaiRoi_3_2_2_1,快到我们和莫宁约定见面的时间了吧！,Tick-tock! Almost time to meet up with Mornye!,Sắp đến giờ hẹn gặp Mornye rồi nhỉ!
