db_file,table_name,id,zh,en,vi
lang_multi_text.db,MultiText,TZZNQ_72_6,想到了一个馊主意。,A bad idea.,Nghĩ ra một ý tưởng tồi tệ.
lang_multi_text.db,MultiText,TZZNQ_72_7,你是要表演那个吗？,"No way, that one?",Anh định biểu diễn cái đó sao?
lang_multi_text.db,MultiText,TZZNQ_72_8,哈哈哈，敬请期待吧！,"Haha, stay tuned!","Hahaha, hãy chờ xem nhé!"
lang_multi_text.db,MultiText,TZZNQ_73_1,有什么事吗，我的勇者大人。是来巡视在下最近有没有作恶吗？,"How may I be of service, noble hero? Have you come to check if I've been up to any villainous deeds?","Có chuyện gì không, dũng sĩ đại nhân của tôi. Là đến tuần tra xem dạo này tại hạ có làm điều ác không sao?"
lang_multi_text.db,MultiText,TZZNQ_73_2,看来你已经进入休假状态了。,Seems you're giving yourself a break.,Xem ra cô đã vào trạng thái nghỉ phép rồi.
lang_multi_text.db,MultiText,TZZNQ_73_3,呵呵，这种机会可不常有。嗯，要是能一直待在这里感觉也不错呢～,"Hehe, a rare treat, indeed. It would be lovely to linger here indefinitely.","Hehe, cơ hội thế này không thường có đâu. Ừm, nếu có thể ở lại đây mãi thì cảm giác cũng không tệ nhỉ~"
lang_multi_text.db,MultiText,TZZNQ_73_4,你可以一直留在这。,You can always stay here.,Cô có thể ở lại đây mãi mà.
lang_multi_text.db,MultiText,TZZNQ_73_5,那你呢？再一次功成身退，然后消失在众人的视野中。,And what of you? Will you disappear again once your noble deeds are done?,"Còn cậu thì sao? Lại một lần nữa công thành thân lui, rồi biến mất khỏi tầm mắt mọi người."
lang_multi_text.db,MultiText,TZZNQ_73_6,放任那些被你撩拨的心弦兀自悸动，让她们默默期待与你的下一次重逢——真是个薄情的家伙。,"Leaving behind only the hearts you've touched, left to quietly yearn for your next visit. Such cold-heartedness.","Mặc kệ những con tim bị cậu trêu đùa cứ thế rung động, để họ âm thầm mong chờ lần gặp lại tiếp theo với cậu-đúng là một kẻ bạc tình."
lang_multi_text.db,MultiText,TZZNQ_73_7,（说点什么）,(Try to say something.),(Nói gì đó)
lang_multi_text.db,MultiText,TZZNQ_73_8,（保持沉默）,(Stay silent.),(Giữ im lặng)
lang_multi_text.db,MultiText,TZZNQ_73_9,好啦，逗你的。,"There, there. I was only teasing.","Được rồi, trêu cậu thôi."
lang_multi_text.db,MultiText,TZZNQ_73_10,现在还是让我们把所有烦恼抛到一边，然后好好地享受下假期吧，难得的假期~,"Now, let us set aside our worries and savor this respite. It is, after all, a rare and precious break.","Bây giờ hãy gác mọi phiền não sang một bên, rồi tận hưởng kỳ nghỉ thôi, kỳ nghỉ hiếm có mà~"
lang_multi_text.db,MultiText,TZZNQ_74_1,嘿嘿。,Hehe.,Hê hê.
lang_multi_text.db,MultiText,TZZNQ_74_2,怎么一直笑个不停？,Why do you keep laughing?,Sao cứ cười mãi thế?
lang_multi_text.db,MultiText,TZZNQ_74_3,大家玩得都很开心，所以我也好开心！,"Everyone is enjoying the moment, so I'm very happy too!","Mọi người chơi vui vẻ, nên tôi cũng thấy rất vui!"
lang_multi_text.db,MultiText,TZZNQ_74_4,谢谢你！,Thank you!,Cảm ơn bạn!
lang_multi_text.db,MultiText,TZZNQ_74_5,小事。,It's nothing.,Chuyện nhỏ.
lang_multi_text.db,MultiText,TZZNQ_74_6,才不是小事，庆典就是要告诉大家：你很棒，现在请尽情放松吧。这是对每一个努力生活之人的嘉奖！,It's not nothing. The purpose of this ceremony is to remind everyone that they're amazing and it's time to relax. This is a reward for everyone striving to live a good life!,"Không phải chuyện nhỏ đâu, lễ hội chính là để nói với mọi người rằng: Bạn rất tuyệt, bây giờ hãy thư giãn thỏa thích đi. Đây là phần thưởng dành cho mỗi người đang nỗ lực trong cuộc sống!"
lang_multi_text.db,MultiText,TZZNQ_74_7,{PlayerName}，你的努力大家都看在眼里， 所以你也要好好享受今天呀！,"We've all seen your hard work, {PlayerName}. That's why you should enjoy this day too!","{PlayerName}, nỗ lực của bạn mọi người đều nhìn thấy cả, cho nên hôm nay bạn cũng phải tận hưởng hết mình nhé!"
lang_multi_text.db,MultiText,TZZNQ_75_1,不知道布大王先生现在怎么样了？,I wonder how Mr. Abbowser is doing.,Không biết ngài Đại Vương Abbowser giờ ra sao rồi?
lang_multi_text.db,MultiText,TZZNQ_75_2,反正不是在忏悔。,"Not repenting, for sure.",Chắc chắn không phải đang sám hối đâu.
lang_multi_text.db,MultiText,TZZNQ_75_3,估计又在筹划什么恶作剧计划吧。,"Planning some new mischief, I guess.",Chắc lại đang bày mưu tính kế trêu chọc gì đó rồi.
lang_multi_text.db,MultiText,TZZNQ_75_4,其实布大王先生也不坏啦，捣蛋更像是他的存在方式，嗯，或者说使命？,"I don't think Mr. Abbowser is really that bad. Mischief is more like his way of life, or... how to put it, mission?","Thực ra ngài Đại Vương Abbowser cũng không xấu đâu, quậy phá giống như lẽ sống của ngài ấy hơn, ừm, hay là sứ mệnh nhỉ?"
