db_file,table_name,id,zh,en,vi
lang_multi_text.db,MultiText,LevelPlay_157900051_QuestScheduleMainTitle_157_3,梦境节点 · 以眼还眼,Dreamscape Node: An Eye for an Eye,Điểm Mộng Cảnh - Nợ Máu Trả Máu
lang_multi_text.db,MultiText,LevelPlay_157900051_QuestScheduleSubTitle_157_13,挑战结束时的战斗等级达到S,Reach Battle Rank S when the challenge ends,Đạt hạng chiến đấu S khi kết thúc khiêu chiến
lang_multi_text.db,MultiText,LevelPlay_157900051_QuestScheduleSubTitle_157_14,通过射击打断刺玫菇成体的蓄力状态：{挑战2统计} /1,Use ranged attacks to interrupt a Roseshroom's charging state: {挑战2统计} /1,Dùng đòn bắn ngắt trạng thái tụ lực của Nấm Hoa Hồng Trưởng Thành: {挑战2统计} /1
lang_multi_text.db,MultiText,LevelPlay_157900051_QuestScheduleSubTitle_157_15,使用4次共鸣技能：{挑战3统计} /4,Use Resonance Skill 4 times: {挑战3统计} /4,Sử dụng 4 lần Kỹ Năng Cộng Hưởng: {挑战3统计} /4
lang_multi_text.db,MultiText,LevelPlay_157900051_QuestScheduleSubTitle_157_16,限时内击败所有敌人完成挑战,Defeat all enemies within the time limit,Đánh bại tất cả kẻ địch trong thời gian giới hạn để hoàn thành khiêu chiến
lang_multi_text.db,MultiText,LevelPlay_157900052_ChallengeFailMainText_157_3,挑战失败,Challenge Failed,Khiêu chiến thất bại
lang_multi_text.db,MultiText,LevelPlay_157900052_QuestScheduleMainTitle_157_3,梦境节点 · 鬼怪马戏团,Dreamscape Node: Haunting Circus,Điểm Mộng Cảnh - Rạp Xiếc Quái Dị
lang_multi_text.db,MultiText,LevelPlay_157900052_QuestScheduleSubTitle_157_19,保持战斗等级在S以上连续8秒：{挑战1统计} /8,Reach and maintain Battle Rank S or above for 8s: {挑战1统计} /8,Duy trì hạng chiến đấu từ S trở lên liên tục 8 giây: {挑战1统计} /8
lang_multi_text.db,MultiText,LevelPlay_157900052_QuestScheduleSubTitle_157_20,不被幽翎火的自爆命中：{挑战2统计} /1,Avoid being hit by an exploding Fae Ignis: {挑战2统计} /1,Không bị đòn tự nổ của U Linh Hỏa đánh trúng: {挑战2统计} /1
lang_multi_text.db,MultiText,LevelPlay_157900052_QuestScheduleSubTitle_157_21,不被幽翎火的自爆命中：1 /1,Avoid being hit by an exploding Fae Ignis: 1 /1,Không bị đòn tự nổ của U Linh Hỏa đánh trúng: 1 /1
lang_multi_text.db,MultiText,LevelPlay_157900052_QuestScheduleSubTitle_157_22,最后击败浮灵偶,Defeat Chop Chop last,Đánh bại Rối Phù Du cuối cùng
