db_file,table_name,id,zh,en,vi
lang_multi_text.db,MultiText,FavorWord_120412_Title,凝音·二,Chat: II,Ngưng Âm - 2
lang_multi_text.db,MultiText,FavorWord_120413_Content,生日快乐！别看我平时一直在实验室里忙实验，像今天这样的日子，我是不会忘记的。这是我迭代了五十多个版本的多功能战术腰带，照明、推进、充气……足够你应付在野外遇到的麻烦了。如果还有什么想要的功能，随时都可以来找我加装。,"Happy birthday! I spend most of my time working in the lab, but days like this are not ones I'd easily forget. Here, I have made a multi-purpose tactical belt for you. This is the fifty-plus iteration of it, with an illuminator, a thruster, an air inflation module, and more. This should suffice for most situations you may encounter in the wild. If you want other features, come find me and I'll install them for you.","Chúc mừng sinh nhật! Đừng thấy bình thường tôi luôn bận rộn thí nghiệm trong phòng lab, những ngày như hôm nay tôi sẽ không quên đâu. Đây là chiếc thắt lưng chiến thuật đa năng tôi đã cải tiến hơn năm mươi phiên bản, chiếu sáng, đẩy, bơm hơi... đủ để bạn đối phó với rắc rối gặp phải nơi hoang dã. Nếu còn muốn thêm chức năng gì, cứ đến tìm tôi lắp thêm bất cứ lúc nào."
lang_multi_text.db,MultiText,FavorWord_120413_Title,生日祝福,Birthday Wishes,Lời chúc sinh nhật
lang_multi_text.db,MultiText,FavorWord_120414_Content,嗯……这么多数据……,I still have much experiment data to process...,Hừm... nhiều dữ liệu thế này...
lang_multi_text.db,MultiText,FavorWord_120414_Title,闲趣·一,Idle: I,Nhàn thú - 1
lang_multi_text.db,MultiText,FavorWord_120415_Content,精密，优雅，和谐，这即是古典乐与科学之间……相似的美感。,"Precision, elegance, and harmony... These are the beautiful parallels between classical music and science.","Chính xác, tao nhã, hài hòa, đó chính là vẻ đẹp tương đồng... giữa nhạc cổ điển và khoa học."
lang_multi_text.db,MultiText,FavorWord_120415_Title,闲趣·二,Idle: II,Nhàn thú - 2
lang_multi_text.db,MultiText,FavorWord_120416_Content,克己，制怒……燃烧的烈焰，也不总是那么烫手。,"With temperance and discipline, my flames will be kept in check.","Khắc kỷ, nén giận... ngọn lửa bùng cháy cũng không phải lúc nào cũng bỏng tay."
lang_multi_text.db,MultiText,FavorWord_120416_Title,闲趣·三,Idle: III,Nhàn thú - 3
lang_multi_text.db,MultiText,FavorWord_120417_Content,<te href=850092>华胥研究院</te>安全科，莫特斐。若想改良黑石武器，可以来我的科室。不过，在敲门之前，你最好先想清楚自己的需求合不合理。,"Mortefi, researcher at Department of Safety, <te href=850092>Huaxu Academy</te>. For inquiries about Tacetite weapons, you may visit my lab. Make sure you know what you're talking about, though, before knocking at my door.","Mortefi, Khoa An Toàn của <te href=850092>Viện Nghiên Cứu Hoa Tư</te>. Nếu muốn cải tiến vũ khí Hắc Thạch, có thể đến phòng của tôi. Tuy nhiên, trước khi gõ cửa, tốt nhất bạn nên nghĩ kỹ xem nhu cầu của mình có hợp lý hay không."
lang_multi_text.db,MultiText,FavorWord_120417_Title,自我介绍,Self-Introduction,Tự giới thiệu
lang_multi_text.db,MultiText,FavorWord_120418_Content,非我不可……？真是拿你没办法……出发吧。,"As always, I'm the one you need... I really can't win with you, can I? Let's just get this done.",Không phải tôi thì không được sao...? Thật là hết cách với bạn... Xuất phát thôi.
lang_multi_text.db,MultiText,FavorWord_120418_Title,入队·一,Join Team: I,Nhập đội - 1
