db_file,table_name,id,zh,en,vi
lang_multi_text.db,MultiText,BabelDebuff_10000127_BuffName,雷罚,Thunder of Bane,Lôi Phạt
lang_multi_text.db,MultiText,BabelDebuff_10000128_BuffDesc,怪物<color=#b72924ff>共振度上限提升15%</color>。,Enemy <color=#b72924ff>Max Vibration Strength is increased by 15%</color>.,Quái vật <color=#b72924ff>tăng 15% giới hạn Độ Rung</color>.
lang_multi_text.db,MultiText,BabelDebuff_10000128_BuffName,刺耳回音,Screech,Tiếng Vọng Chói Tai
lang_multi_text.db,MultiText,BabelDebuff_10000129_BuffDesc,怪物<color=#b72924ff>共振度上限提升30%</color>。,Enemy <color=#b72924ff>Max Vibration Strength is increased by 30%</color>.,Quái vật <color=#b72924ff>tăng 30% giới hạn Độ Rung</color>.
lang_multi_text.db,MultiText,BabelDebuff_10000129_BuffName,逆耳回音,Cacophony,Tiếng Vọng Nghịch Nhĩ
lang_multi_text.db,MultiText,BabelDebuff_10000130_BuffDesc,<color=#b72924ff>切换角色的冷却时间</color>延长至<color=#b72924ff>3</color>秒。（释放变奏技能不受该效果影响）,<color=#b72924ff>Resonator switch cooldown</color> is increased to <color=#b72924ff>3s</color> (Intro Skill not affected).,<color=#b72924ff>Thời gian hồi chiêu đổi nhân vật</color> kéo dài đến <color=#b72924ff>3</color> giây. (Thi triển Kỹ Năng Biến Tấu không chịu ảnh hưởng này)
lang_multi_text.db,MultiText,BabelDebuff_10000130_BuffName,独奏,Solo,Độc Tấu
lang_multi_text.db,MultiText,BabelDebuff_10000131_BuffDesc,<color=#b72924ff>切换角色的冷却时间</color>延长至<color=#b72924ff>5</color>秒。（释放变奏技能不受该效果影响）,<color=#b72924ff>Resonator switch cooldown</color> is increased to <color=#b72924ff>5s</color> (Intro Skill not affected).,<color=#b72924ff>Thời gian hồi chiêu đổi nhân vật</color> kéo dài đến <color=#b72924ff>5</color> giây. (Thi triển Kỹ Năng Biến Tấu không chịu ảnh hưởng này)
lang_multi_text.db,MultiText,BabelDebuff_10000131_BuffName,脆弱风险,Brittle,Nguy Cơ Yếu Ớt
lang_multi_text.db,MultiText,BabelDebuff_10000132_BuffDesc,怪物<color=#b72924ff>生命上限提升20%</color>。<color=#5cc96aff>闪避反击</color>将额外对目标造成其生命上限<color=#5cc96aff>3%</color>的伤害。,Enemy <color=#b72924ff>Max HP is increased by 20%</color>. <color=#5cc96aff>Dodge Counter</color> additionally deal DMG equal to <color=#5cc96aff>3%</color> of the enemies' Max HP.,Quái vật <color=#b72924ff>tăng 20% giới hạn sinh mệnh</color>. <color=#5cc96aff>Né Tránh Phản Kích</color> sẽ gây thêm cho mục tiêu sát thương bằng <color=#5cc96aff>3%</color> máu tối đa của nó.
lang_multi_text.db,MultiText,BabelDebuff_10000132_BuffName,坚韧剑身,Resilient Blade,Thân Kiếm Kiên Cường
lang_multi_text.db,MultiText,BabelDebuff_10000133_BuffDesc,怪物<color=#b72924ff>攻击提升15%</color>。,Enemy <color=#b72924ff>ATK is increased by 15%</color>.,Quái vật <color=#b72924ff>tăng 15% Tấn Công</color>.
lang_multi_text.db,MultiText,BabelDebuff_10000133_BuffName,绝望壁垒·洞穿,Fort of Despair: Spear,Thành Lũy Tuyệt Vọng - Xuyên Phá
lang_multi_text.db,MultiText,BabelDebuff_10000134_BuffDesc,怪物<color=#b72924ff>进入瘫痪状态时</color>，会对周围角色造成怪物<color=#b72924ff>攻击200%</color>的伤害。,"When enemies are <color=#b72924ff>Immobilized</color>, they deal DMG equal to <color=#b72924ff>200% of their ATK</color> to nearby Resonators.","<color=#b72924ff>Khi quái vật vào trạng thái tê liệt</color>, sẽ gây cho nhân vật xung quanh sát thương bằng <color=#b72924ff>200% Tấn Công</color> của quái vật."
lang_multi_text.db,MultiText,BabelDebuff_10000134_BuffName,绝望壁垒·锻甲,Fort of Despair: Shield,Thành Lũy Tuyệt Vọng - Rèn Giáp
