db_file,table_name,id,zh,en,vi
lang_multi_text.db,MultiText,LevelPlay_222750023_QuestScheduleMainTitle_222_2,完成上半挑战,Complete First Half,Hoàn thành thử thách nửa đầu
lang_multi_text.db,MultiText,LevelPlay_222750023_QuestScheduleMainTitle_222_3,前往下半海域,Proceed to Second Half,Đi đến vùng biển nửa sau
lang_multi_text.db,MultiText,LevelPlay_222750023_QuestScheduleSubTitle_222_1,与回音之钥交互开启挑战,Interact with the Remnant Key to start,Tương tác với Chìa Khóa Vọng Âm để bắt đầu thử thách
lang_multi_text.db,MultiText,LevelPlay_222750023_QuestScheduleSubTitle_222_2,累计积分：<color=#fee388>{q_count}</color>,Total Points: <color=#fee388>{q_count}</color>,Tổng điểm: <color=#fee388>{q_count}</color>
lang_multi_text.db,MultiText,LevelPlay_222750023_QuestScheduleSubTitle_222_3,轮次：<color=#fee388>{q_count}</color>/3,Waves: <color=#fee388>{q_count}</color>/3,Lượt: <color=#fee388>{q_count}</color>/3
lang_multi_text.db,MultiText,LevelPlay_222750023_QuestScheduleSubTitle_222_4,上半得分：<color=#fee388>{q_count}</color>,First Half Points: <color=#fee388>{q_count}</color>,Điểm nửa đầu: <color=#fee388>{q_count}</color>
lang_multi_text.db,MultiText,LevelPlay_222750024_QuestScheduleMainTitle_222_1,沉骨回湾-下半,Burial Bay - Second Half,Vịnh Chìm Cốt - Nửa sau
lang_multi_text.db,MultiText,LevelPlay_222750024_QuestScheduleMainTitle_222_2,完成下半挑战,Complete Second Half,Hoàn thành thử thách nửa sau
lang_multi_text.db,MultiText,LevelPlay_222750024_QuestScheduleSubTitle_222_1,与回音之钥交互开启挑战,Interact with the Remnant Key to start,Tương tác với Chìa Khóa Vọng Âm để bắt đầu thử thách
lang_multi_text.db,MultiText,LevelPlay_222750024_QuestScheduleSubTitle_222_2,累计积分：<color=#fee388>{q_count}</color>,Total Points: <color=#fee388>{q_count}</color>,Tổng điểm: <color=#fee388>{q_count}</color>
lang_multi_text.db,MultiText,LevelPlay_222750024_QuestScheduleSubTitle_222_3,轮次：<color=#fee388>{q_count}</color>/3,Waves: <color=#fee388>{q_count}</color>/3,Lượt: <color=#fee388>{q_count}</color>/3
lang_multi_text.db,MultiText,LevelPlay_222800000_ChildQuestTip_222_10,进入下一轮次,Proceed to the next round,Vào lượt tiếp theo
lang_multi_text.db,MultiText,LevelPlay_222800000_QuestScheduleMainTitle_222_1,急潮-上半,Riptide - First Half,Sóng Dữ - Nửa đầu
