db_file,table_name,id,zh,en,vi
lang_multi_text.db,MultiText,LevelPlay_161900018_ChallengeConditionMainText_161_1,声骸挑战·散佚之书,Echo Challenge: Unfinished Book,Thử Thách Thanh Hài: Cuốn Sách Dang Dở
lang_multi_text.db,MultiText,LevelPlay_161900018_ChallengeConditionSubText_161_1,沿路线捡拾书页,Pick up pages along the way,Nhặt trang sách dọc theo lộ trình
lang_multi_text.db,MultiText,LevelPlay_161900018_ChildQuestTip_161_3,沿路线捡拾书页,Pick up pages along the way,Nhặt trang sách dọc theo lộ trình
lang_multi_text.db,MultiText,LevelPlay_161900018_QuestScheduleMainTitle_161_1,书页收集度：{q_count}%,Pages collected: {q_count}%,Tiến độ thu thập trang sách: {q_count}%
lang_multi_text.db,MultiText,LevelPlay_161900018_QuestScheduleMainTitle_161_2,沿路线捡拾书页,Pick up pages along the way,Nhặt trang sách dọc theo lộ trình
lang_multi_text.db,MultiText,LevelPlay_161900018_QuestScheduleMainTitle_161_3,书页收集度：{q_count}%,Pages collected: {q_count}%,Tiến độ thu thập trang sách: {q_count}%
lang_multi_text.db,MultiText,LevelPlay_161900018_QuestScheduleSubTitle_161_1,<color=#c9f797>历史最高收集度：{q_count}%</color>,<color=#c9f797>Highest collection record: {q_count}%</color>,<color=#c9f797>Tiến độ thu thập cao nhất lịch sử: {q_count}%</color>
lang_multi_text.db,MultiText,LevelPlay_161900018_QuestScheduleSubTitle_161_2,<color=#c9f797>历史最高收集度：{q_count}%</color>,<color=#c9f797>Highest collection record: {q_count}%</color>,<color=#c9f797>Tiến độ thu thập cao nhất lịch sử: {q_count}%</color>
lang_multi_text.db,MultiText,LevelPlay_161900018_QuestScheduleSubTitle_161_5,<color=#c9f797>历史最高收集度：{q_count}%</color>,<color=#c9f797>Highest collection record: {q_count}%</color>,<color=#c9f797>Tiến độ thu thập cao nhất lịch sử: {q_count}%</color>
lang_multi_text.db,MultiText,LevelPlay_161900019_ChallengeConditionMainText_161_2,声骸挑战·散佚之书,Echo Challenge: Unfinished Book,Thử Thách Thanh Hài: Cuốn Sách Dang Dở
