db_file,table_name,id,zh,en,vi
lang_multi_text.db,MultiText,Flow_11000007_581,申请了好久，总算不久就能调去前线了。,"Finally, after all the applications I've filed over the years. Finally, I'm going to the front line!","Xin mãi, cuối cùng sắp được điều ra tiền tuyến rồi."
lang_multi_text.db,MultiText,Flow_11000007_582,教官、教官！你以前带过多少兵啊！,S-sir! How many soldiers have you trained!,"Huấn luyện viên, huấn luyện viên! Trước đây thầy từng dẫn dắt bao nhiêu lính rồi!"
lang_multi_text.db,MultiText,Flow_11000007_583,首先，武器损坏……,"First, about weapon damage—","Đầu tiên, vũ khí bị hỏng..."
lang_multi_text.db,MultiText,Flow_11000007_584,全员两人一组，再进行一次模拟对战。,Get in teams of two and we'll do another simulation battle.,"Toàn đội chia thành nhóm hai người, tiến hành đấu tập mô phỏng một lần nữa."
lang_multi_text.db,MultiText,Flow_11000007_585,意志坚定不是莽撞冒进。我刚才说的，你们都听清楚了吗？,Perseverance is not the same as recklessness. Do you hear me?,"Ý chí kiên định không phải là liều lĩnh xông lên. Lời tôi vừa nói, các cậu nghe rõ chưa?"
lang_multi_text.db,MultiText,Flow_11000007_586,听到了！,"Yes, sir!",Nghe rõ rồi!
lang_multi_text.db,MultiText,Flow_11000007_587,招式不好看但是好用……嗯，还是好用要紧。,"The moves aren't pretty but they work ...... Well, it's still important that they work.","Chiêu thức không đẹp mắt nhưng hữu dụng... Ừm, hữu dụng vẫn quan trọng hơn."
lang_multi_text.db,MultiText,Flow_11000007_588,晓华那套我已经摸清楚了，嘿，这次肯定输不了！,"I've figured out Xiaohua's moves. Hey, I can't lose this time!","Tôi đã nắm rõ bài của Hiểu Hoa rồi, hì, lần này chắc chắn không thua đâu!"
lang_multi_text.db,MultiText,Flow_11000008_1,愿世界在你眼前展开，你好！欢迎来到先行公约今州支部。,Here's to a world of discoveries and wonders! Hello! Welcome to the Pioneer Association's Jinzhou Branch.,"Nguyện thế giới mở ra trước mắt bạn, xin chào! Chào mừng đến với Hiệp Ước Tiên Phong chi nhánh Kim Châu."
lang_multi_text.db,MultiText,Flow_11000008_2,嗯，稍等一下，系统正在接入你的终端。,"Of course. One moment please, we're connecting to your Terminal.","Vâng, chờ một lát, hệ thống đang kết nối với thiết bị đầu cuối của bạn."
lang_multi_text.db,MultiText,Flow_11000008_3,我吗？我是今州支部的前台接待员，负责接待今州区域的先约成员以及发展更多成员。,"Me? I'm the receptionist here. My job is to help our members in Jinzhou, and bring in new ones when I can!","Tôi sao? Tôi là tiếp tân của chi nhánh Kim Châu, chịu trách nhiệm tiếp đón các thành viên trong khu vực Kim Châu và phát triển thêm nhiều thành viên mới."
lang_multi_text.db,MultiText,Flow_11000008_4,先行公约原名“寰宇地理协会”，以探险和探知世界为核心发展理念。,"The Pioneer Association, formerly known as the ""Post-Lament Geological Society"", is dedicated to expanding humanity's knowledge of the world.","Hiệp Ước Tiên Phong có tên gốc là ""Hiệp hội Địa lý Hoàn vũ"", lấy thám hiểm và tìm hiểu thế giới làm cốt lõi phát triển."
lang_multi_text.db,MultiText,Flow_11000008_5,你知道破冰者小队的冒险故事吗？他们可是先行公约历史上的传奇，我的偶像！,"Do you know the adventure stories of the Icebreakers? They are legends in the history of the Pioneer Association, my idols!","Bạn biết câu chuyện phiêu lưu của tiểu đội Phá Băng chứ? Họ là huyền thoại trong lịch sử Hiệp Ước Tiên Phong, là thần tượng của tôi đấy!"
lang_multi_text.db,MultiText,Flow_11000008_6,极地、火山、大裂谷与沼泽，他们的足迹遍布世界的各个角落，这才是冒险者应有的模样。,"On the polar regions, up the volcanoes, deep in great rifts, and across the wetlands... their footprints are spread across every corner of the world. This is what adventurers should be like.","Vùng cực, núi lửa, khe nứt lớn và đầm lầy, dấu chân họ in khắp mọi ngóc ngách trên thế giới, đây mới là dáng vẻ nên có của nhà thám hiểm."
lang_multi_text.db,MultiText,Flow_11000008_9,就像《潮汐地理》扉页上所写的，去看世界，去目击伟大的历史事件。,"As written on the front page of ""Tidal Geography"": Go see the world and witness history in the making.","Giống như lời tựa trên trang đầu của tờ ""Địa Lý Thủy Triều"": Hãy đi ngắm nhìn thế giới, hãy chứng kiến những sự kiện lịch sử vĩ đại."
