db_file,table_name,id,zh,en,vi
lang_multi_text.db,MultiText,Skill_1002709_SkillDescribe,下一位登场角色湮灭伤害加深{0}，普攻伤害加深{1}，效果持续{2}秒，若切换至其他角色则该效果提前结束。,The incoming Resonator has their Havoc DMG Amplified by {0} and Basic Attack DMG Amplified by {1} for {2}s or until the Resonator is switched out.,"Nhân vật ra trận tiếp theo được tăng {0} Sát Thương Hủy Diệt, tăng {1} sát thương Đánh Thường, hiệu quả kéo dài {2} giây, nếu chuyển sang nhân vật khác thì hiệu quả này kết thúc sớm."
lang_multi_text.db,MultiText,Skill_1002709_SkillName,掌声鼓励,"Applause, Please!",Vỗ Tay Cổ Vũ
lang_multi_text.db,MultiText,Skill_1002709_SkillResume,下一位登场角色湮灭伤害加深{0}，普攻伤害加深{1}，若切换至其他角色则该效果提前结束。,The incoming Resonator has their Havoc DMG Amplified by {0} and Basic Attack DMG Amplified by {1}. Switching out the Resonator ends the effect.,"Nhân vật ra trận tiếp theo được tăng {0} Sát Thương Hủy Diệt, tăng {1} sát thương Đánh Thường, nếu chuyển sang nhân vật khác thì hiệu quả này kết thúc sớm."
lang_multi_text.db,MultiText,Skill_1002801_SkillDescribe,"<size=40><color=Title>普攻</color></size>
进行最多2段的连续攻击，造成<color=Ice>冷凝伤害</color>。
<size=10> </size>
<size=40><color=Title>普攻·必要性手段</color></size>
珂莱塔身上拥有【<te href=850017>可塑晶质</te>】时，施放的<color=Highlight>普攻</color>将替换为<color=Highlight>必要性手段</color>。
进行最多3段的连续攻击，造成<color=Ice>冷凝伤害</color>，每段<color=Highlight>必要性手段</color>将消耗{1}个【<te href=850017>可塑晶质</te>】。
<size=10> </size>
<size=40><color=Title>重击</color></size>
消耗耐力攻击目标，造成<color=Ice>冷凝伤害</color>。
<size=10> </size>
<size=40><color=Title>重击·限制性策略</color></size>
珂莱塔【<te href=850018>灵萃</te>】充满时，施放的<color=Highlight>重击</color>将替换为<color=Highlight>限制性策略</color>，消耗所有【<te href=850018>灵萃</te>】，造成<color=Ice>冷凝伤害</color>，并使共鸣技能<color=Highlight>暴力美学</color>的冷却时间减少{3}秒。
<size=10> </size>
<size=40><color=Title>空中攻击</color></size>
消耗耐力进行空中下落攻击，造成<color=Ice>冷凝伤害</color>。施放空中攻击落地后一定时间内短按<color=Highlight>普攻</color>，可施放<color=Highlight>礼节性问候</color>。
<size=10> </size>
<size=40><color=Title>空中攻击·礼节性问候</color></size>
向后空翻越进行攻击，造成<color=Ice>冷凝伤害</color>。
<size=10> </size>
<size=40><color=Title>闪避反击</color></size>
成功<color=Highlight>闪避</color>时，一定时间内短按<color=Highlight>普攻</color>，将会攻击目标，造成<color=Ice>冷凝伤害</color>，并消耗{6}个【<te href=850017>可塑晶质</te>】。","<size=40><color=Title>Basic Attack</color></size>
Perform up to 2 consecutive strikes, dealing <color=Ice>Glacio DMG</color>.
<size=10> </size>
<size=40><color=Title>Basic Attack - Necessary Measures</color></size>
With <te href=850017>Moldable Crystals</te>, Carlotta's <color=Highlight>Basic Attack</color> is replaced with <color=Highlight>Necessary Measures</color>.
Chain up to 3 strikes, dealing <color=Ice>Glacio DMG</color>. Each strike of <color=Highlight>Necessary Measures</color> consumes <SapTag=1>{1}</SapTag> Moldable {Cus:Sap,S=Crystal P=Crystals SapTag=1}.
<size=10> </size>
<size=40><color=Title>Heavy Attack</color></size>
Deliver a charged attack at the target at the cost of STA, dealing <color=Ice>Glacio DMG</color>.
<size=10> </size>
<size=40><color=Title>Heavy Attack - Containment Tactics</color></size>
When Carlotta's <te href=850018>Substance</te> is full, her <color=Highlight>Heavy Attack</color> will be replaced with <color=Highlight>Containment Tactics</color>: consume all Substance to deal <color=Ice>Glacio DMG</color> and reduce the cooldown of Resonance Skill <color=Highlight>Art of Violence</color> by {3}s.
<size=10> </size>
<size=40><color=Title>Mid-air Attack</color></size>
Perform a Plunging Attack at the cost of STA, dealing <color=Ice>Glacio DMG</color>. Using <color=Highlight>Basic Attack</color> shortly after the landing will cast <color=Highlight>Customary Greetings</color>.
<size=10> </size>
<size=40><color=Title>Mid-air Attack - Customary Greetings</color></size>
Flip over the target and deliver a surprise shot, dealing <color=Ice>Glacio DMG</color>.
<size=10> </size>
<size=40><color=Title>Dodge Counter</color></size>
{Cus:Ipt,Touch=Tap PC=Press Gamepad=Press} <color=Highlight>Normal Attack</color> shortly after a successful <color=Highlight>Dodge</color> to deliver a riposte shot, dealing <color=Ice>Glacio DMG</color>. This consumes <SapTag=6>{6}</SapTag> Moldable {Cus:Sap,S=Crystal P=Crystals SapTag=6}.","<size=40><color=Title>Đánh Thường</color></size>
Thực hiện tối đa 2 đòn tấn công liên tục, gây <color=Ice>Sát Thương Ngưng Băng</color>.
<size=10> </size>
<size=40><color=Title>Đánh Thường - Biện Pháp Cần Thiết</color></size>
Khi Carlotta có [ <te href=850017>Tinh Thể Định Hình</te> ], <color=Highlight>Đánh Thường</color> sẽ được thay thế bằng <color=Highlight>Biện Pháp Cần Thiết</color>.
Thực hiện tối đa 3 đòn tấn công liên tục, gây <color=Ice>Sát Thương Ngưng Băng</color>, mỗi đòn <color=Highlight>Biện Pháp Cần Thiết</color> sẽ tiêu hao {1} [ <te href=850017>Tinh Thể Định Hình</te> ].
<size=10> </size>
<size=40><color=Title>Đánh Mạnh</color></size>
Tiêu hao Thể Lực tấn công mục tiêu, gây <color=Ice>Sát Thương Ngưng Băng</color>.
<size=10> </size>
<size=40><color=Title>Đánh Mạnh - Chiến Thuật Kìm Hãm</color></size>
Khi [ <te href=850018>Linh Thúy</te> ] của Carlotta đầy, <color=Highlight>Đánh Mạnh</color> sẽ được thay thế bằng <color=Highlight>Chiến Thuật Kìm Hãm</color>, tiêu hao tất cả [ <te href=850018>Linh Thúy</te> ], gây <color=Ice>Sát Thương Ngưng Băng</color>, đồng thời giảm {3} giây hồi chiêu cho Kỹ Năng Cộng Hưởng <color=Highlight>Bạo Lực Mỹ Học</color>.
<size=10> </size>
<size=40><color=Title>Tấn Công Trên Không</color></size>
Tiêu hao Thể Lực thực hiện tấn công từ trên không xuống, gây <color=Ice>Sát Thương Ngưng Băng</color>. Sau khi thi triển Tấn Công Trên Không và tiếp đất, trong một khoảng thời gian nhất định ấn nhẹ <color=Highlight>Đánh Thường</color>, có thể thi triển <color=Highlight>Chào Hỏi Xã Giao</color>.
<size=10> </size>
<size=40><color=Title>Tấn Công Trên Không - Chào Hỏi Xã Giao</color></size>
Lộn ngược ra sau và tấn công, gây <color=Ice>Sát Thương Ngưng Băng</color>.
<size=10> </size>
<size=40><color=Title>Phản Kích Né Tránh</color></size>
Khi <color=Highlight>Né Tránh</color> thành công, trong một khoảng thời gian nhất định ấn nhẹ <color=Highlight>Đánh Thường</color>, sẽ tấn công mục tiêu, gây <color=Ice>Sát Thương Ngưng Băng</color>, đồng thời tiêu hao {6} [ <te href=850017>Tinh Thể Định Hình</te> ]."
lang_multi_text.db,MultiText,Skill_1002801_SkillName,缄默执行,Silent Execution,Thực Thi Im Lặng
lang_multi_text.db,MultiText,Skill_1002801_SkillResume,"<size=40><color=Title>普攻</color></size>
造成<color=Ice>冷凝伤害</color>。
<size=10> </size>
<size=40><color=Title>普攻·必要性手段</color></size>
拥有【可塑晶质】时，施放的<color=Highlight>普攻</color>将替换为<color=Highlight>必要性手段</color>。
造成<color=Ice>冷凝伤害</color>，每段<color=Highlight>必要性手段</color>将消耗{1}个【可塑晶质】。
<size=10> </size>
<size=40><color=Title>重击</color></size>
造成<color=Ice>冷凝伤害</color>。
<size=10> </size>
<size=40><color=Title>重击·限制性策略</color></size>
珂莱塔【灵萃】充满时，施放的<color=Highlight>重击</color>将替换为<color=Highlight>限制性策略</color>，消耗所有【灵萃】，造成<color=Ice>冷凝伤害</color>，并使共鸣技能冷却时间减少。
<size=10> </size>
<size=40><color=Title>空中攻击</color></size>
造成<color=Ice>冷凝伤害</color>。施放空中攻击落地后一定时间内短按<color=Highlight>普攻</color>，可施放<color=Highlight>礼节性问候</color>。
<size=10> </size>
<size=40><color=Title>空中攻击·礼节性问候</color></size>
造成<color=Ice>冷凝伤害</color>。
<size=10> </size>
<size=40><color=Title>闪避反击</color></size>
造成<color=Ice>冷凝伤害</color>，并消耗{6}个【可塑晶质】。","<size=40><color=Title>Basic Attack</color></size>
Deal <color=Ice>Glacio DMG</color>.
<size=10> </size>
<size=40><color=Title>Basic Attack - Necessary Measures</color></size>
With Moldable Crystals, Carlotta's <color=Highlight>Basic Attack</color> is replaced with <color=Highlight>Necessary Measures</color>, dealing <color=Ice>Glacio DMG</color>.
Each strike of <color=Highlight>Necessary Measures</color> consumes <SapTag=1>{1}</SapTag> Moldable {Cus:Sap,S=Crystal P=Crystals SapTag=1}.
<size=10> </size>
<size=40><color=Title>Heavy Attack</color></size>
Perform a charged attack that deals <color=Ice>Glacio DMG</color>.
<size=10> </size>
<size=40><color=Title>Heavy Attack - Containment Tactics</color></size>
When Carlotta's Substance is full, her <color=Highlight>Heavy Attack</color> will be replaced with <color=Highlight>Containment Tactics</color>: consume all Substance to deal <color=Ice>Glacio DMG</color> and reduce the cooldown of Resonance Skill.
<size=10> </size>
<size=40><color=Title>Mid-air Attack</color></size>
Perform a Plunging Attack that deals <color=Ice>Glacio DMG</color>. Using <color=Highlight>Basic Attack</color> shortly after the landing will cast <color=Highlight>Customary Greetings</color>.
<size=10> </size>
<size=40><color=Title>Mid-air Attack - Customary Greetings</color></size>
Deal <color=Ice>Glacio DMG</color>.
<size=10> </size>
<size=40><color=Title>Dodge Counter</color></size>
Deal <color=Ice>Glacio DMG</color>. This consumes <SapTag=6>{6}</SapTag> Moldable {Cus:Sap,S=Crystal P=Crystals SapTag=6}.","<size=40><color=Title>Đánh Thường</color></size>
Gây <color=Ice>Sát Thương Ngưng Băng</color>.
<size=10> </size>
<size=40><color=Title>Đánh Thường - Biện Pháp Cần Thiết</color></size>
Khi có [ Tinh Thể Định Hình ], <color=Highlight>Đánh Thường</color> sẽ được thay thế bằng <color=Highlight>Biện Pháp Cần Thiết</color>.
Gây <color=Ice>Sát Thương Ngưng Băng</color>, mỗi đòn <color=Highlight>Biện Pháp Cần Thiết</color> sẽ tiêu hao {1} [ Tinh Thể Định Hình ].
<size=10> </size>
<size=40><color=Title>Đánh Mạnh</color></size>
Gây <color=Ice>Sát Thương Ngưng Băng</color>.
<size=10> </size>
<size=40><color=Title>Đánh Mạnh - Chiến Thuật Kìm Hãm</color></size>
Khi [ Linh Thúy ] của Carlotta đầy, <color=Highlight>Đánh Mạnh</color> sẽ được thay thế bằng <color=Highlight>Chiến Thuật Kìm Hãm</color>, tiêu hao tất cả [ Linh Thúy ], gây <color=Ice>Sát Thương Ngưng Băng</color>, đồng thời giảm thời gian hồi chiêu Kỹ Năng Cộng Hưởng.
<size=10> </size>
<size=40><color=Title>Tấn Công Trên Không</color></size>
Gây <color=Ice>Sát Thương Ngưng Băng</color>. Sau khi thi triển Tấn Công Trên Không và tiếp đất, trong một khoảng thời gian nhất định ấn nhẹ <color=Highlight>Đánh Thường</color>, có thể thi triển <color=Highlight>Chào Hỏi Xã Giao</color>.
<size=10> </size>
<size=40><color=Title>Tấn Công Trên Không - Chào Hỏi Xã Giao</color></size>
Gây <color=Ice>Sát Thương Ngưng Băng</color>.
<size=10> </size>
<size=40><color=Title>Phản Kích Né Tránh</color></size>
Gây <color=Ice>Sát Thương Ngưng Băng</color>, đồng thời tiêu hao {6} [ Tinh Thể Định Hình ]."
lang_multi_text.db,MultiText,Skill_1002802_SkillDescribe,"造成<color=Ice>冷凝伤害</color>，对命中的目标附加<color=Highlight>变彩</color>效果。施放后一定时间内短按<color=Highlight>共鸣技能</color>，可施放<color=Highlight>示我璀璨</color>。
<size=10> </size>
<size=40><color=Title>变彩</color></size>
效果持续时间内无法进行任何动作，效果持续{1}秒。
<size=10> </size>
<size=40><color=Title>示我璀璨</color></size>
珂莱塔消耗所有当前拥有的【<te href=850017>可塑晶质</te>】，对目标造成<color=Ice>冷凝伤害</color>。
若一定时间内没有施放共鸣技能<color=Highlight>示我璀璨</color>或者切换至其他角色，则技能进入冷却状态。","Deal <color=Ice>Glacio DMG</color> and inflict <color=Highlight>Dispersion</color> on the target. {Cus:Ipt,Touch=Tap PC=Press Gamepad=Press} <color=Highlight>Resonance Skill</color> again shortly after to cast <color=Highlight>Chromatic Splendor</color>. 
<size=10> </size>
<size=40><color=Title>Dispersion</color></size>
Targets with Dispersion are immobilized for {1}s. 
<size=10> </size>
<size=40><color=Title>Chromatic Splendor</color></size>
Consume all <te href=850017>Moldable Crystals</te> and deal <color=Ice>Glacio DMG</color>.
The Resonance Skill enters cooldown after a while if <color=Highlight>Chromatic Splendor</color> is not cast or Carlotta is switched off the field.","Gây <color=Ice>Sát Thương Ngưng Băng</color>, gắn hiệu ứng <color=Highlight>Biến Sắc</color> lên mục tiêu trúng đòn. Sau khi thi triển, trong một khoảng thời gian nhất định ấn nhẹ <color=Highlight>Kỹ Năng Cộng Hưởng</color>, có thể thi triển <color=Highlight>Lộng Lẫy Nhường Nào</color>.
<size=10> </size>
<size=40><color=Title>Biến Sắc</color></size>
Trong thời gian duy trì hiệu ứng không thể thực hiện bất kỳ hành động nào, hiệu ứng duy trì {1} giây.
<size=10> </size>
<size=40><color=Title>Lộng Lẫy Nhường Nào</color></size>
Carlotta tiêu hao tất cả [ <te href=850017>Tinh Thể Định Hình</te> ] hiện có, gây <color=Ice>Sát Thương Ngưng Băng</color> lên mục tiêu.
Nếu trong một khoảng thời gian nhất định không thi triển Kỹ Năng Cộng Hưởng <color=Highlight>Lộng Lẫy Nhường Nào</color> hoặc chuyển sang nhân vật khác, kỹ năng sẽ tiến vào trạng thái hồi chiêu."
lang_multi_text.db,MultiText,Skill_1002802_SkillName,暴力美学,Art of Violence,Bạo Lực Mỹ Học
lang_multi_text.db,MultiText,Skill_1002802_SkillResume,"造成<color=Ice>冷凝伤害</color>，对命中的目标附加<color=Highlight>变彩</color>效果。施放后一定时间内短按<color=Highlight>共鸣技能</color>，可施放<color=Highlight>示我璀璨</color>。
<size=10> </size>
<size=40><color=Title>变彩</color></size>
效果持续时间内无法进行任何动作。
<size=10> </size>
<size=40><color=Title>示我璀璨</color></size>
消耗所有【可塑晶质】，造成<color=Ice>冷凝伤害</color>。
若一定时间内没有施放共鸣技能<color=Highlight>示我璀璨</color>或者切换至其他角色，则技能进入冷却状态。","Deal <color=Ice>Glacio DMG</color> and inflict <color=Highlight>Dispersion</color> on the target. {Cus:Ipt,Touch=Tap PC=Press Gamepad=Press} <color=Highlight>Resonance Skill</color> again shortly after to cast <color=Highlight>Chromatic Splendor</color>. 
<size=10> </size>
<size=40><color=Title>Dispersion</color></size>
Targets with Dispersion are immobilized. 
<size=10> </size>
<size=40><color=Title>Chromatic Splendor</color></size>
Consume all Moldable Crystals and deal <color=Ice>Glacio DMG</color>.
The Resonance Skill enters cooldown after a while if <color=Highlight>Chromatic Splendor</color> is not cast or Carlotta is switched off the field.","Gây <color=Ice>Sát Thương Ngưng Băng</color>, gắn hiệu ứng <color=Highlight>Biến Sắc</color> lên mục tiêu trúng đòn. Sau khi thi triển, trong một khoảng thời gian nhất định ấn nhẹ <color=Highlight>Kỹ Năng Cộng Hưởng</color>, có thể thi triển <color=Highlight>Lộng Lẫy Nhường Nào</color>.
<size=10> </size>
<size=40><color=Title>Biến Sắc</color></size>
Trong thời gian duy trì hiệu ứng không thể thực hiện bất kỳ hành động nào.
<size=10> </size>
<size=40><color=Title>Lộng Lẫy Nhường Nào</color></size>
Tiêu hao tất cả [ Tinh Thể Định Hình ], gây <color=Ice>Sát Thương Ngưng Băng</color>.
Nếu trong một khoảng thời gian nhất định không thi triển Kỹ Năng Cộng Hưởng <color=Highlight>Lộng Lẫy Nhường Nào</color> hoặc chuyển sang nhân vật khác, kỹ năng sẽ tiến vào trạng thái hồi chiêu."
lang_multi_text.db,MultiText,Skill_1002803_SkillDescribe,"对范围内的目标造成<color=Ice>冷凝伤害</color>，为命中的目标附加<color=Highlight>解离</color>效果，进入<color=Highlight>枪花轮舞</color>状态，此次伤害为共鸣技能伤害。
可以在低空中施放。
<size=10> </size>
<size=40><color=Title>解离</color></size>
珂莱塔攻击携带<color=Highlight>解离</color>效果的目标，造成伤害时忽视目标{1}防御。
<size=10> </size>
<size=40><color=Title>枪花轮舞</color></size>
<color=Highlight>枪花轮舞</color>状态下按下<color=Highlight>普攻</color>或<color=Highlight>共鸣解放</color>可施放<color=Highlight>死兆</color>。
每次施放<color=Highlight>死兆</color>时，获得{3}点【镜向箔】。
【镜向箔】达到{4}点时，按下<color=Highlight>普攻</color>或<color=Highlight>共鸣解放</color>可施放<color=Highlight>致死以终</color>。
·进入和退出<color=Highlight>枪花轮舞</color>状态时，清空灵萃，<color=Highlight>枪花轮舞</color>状态下无法施放普攻<color=Highlight>必要性手段</color>、重击<color=Highlight>限制性策略</color>、重击<color=Highlight>末路见行</color>。
<size=10> </size>
<size=40><color=Title>死兆</color></size>
珂莱塔使用铳枪射击并召唤{5}枚晶体攻击目标，造成<color=Ice>冷凝伤害</color>，此次伤害为共鸣技能伤害。
·每次施放<color=Highlight>死兆</color>时，可以朝方向键方向移动一段距离。
<size=10> </size>
<size=40><color=Title>致死以终</color></size>
对范围内的目标造成<color=Ice>冷凝伤害</color>，此次伤害为共鸣技能伤害。
·施放<color=Highlight>致死以终</color>后结束<color=Highlight>枪花轮舞</color>状态。","Deal <color=Ice>Glacio DMG</color> to all targets in an area (considered Resonance Skill DMG) and inflict <color=Highlight>Deconstruction</color> on targets hit, then activate <color=Highlight>Twilight Tango</color>.
Can be cast in mid-air close to the ground.
<size=10> </size>
<size=40><color=Title>Deconstruction</color></size>
Dealing DMG to targets inflicted with <color=Highlight>Deconstruction</color> ignores {1} of their DEF.
<size=10> </size>
<size=40><color=Title>Twilight Tango</color></size>
While in <color=Highlight>Twilight Tango</color>, {Cus:Ipt,Touch=tap PC=press Gamepad=press} <color=Highlight>Normal Attack</color> or <color=Highlight>Resonance Liberation</color> to cast <color=Highlight>Death Knell</color>.
Each <color=Highlight>Death Knell</color> grants <SapTag=3>{3}</SapTag> Meta {Cus:Sap,S=Vector P=Vectors SapTag=3}.
With {4} Meta Vectors, {Cus:Ipt,Touch=tap PC=press Gamepad=press} <color=Highlight>Normal Attack</color> or <color=Highlight>Resonance Liberation</color> to cast <color=Highlight>Fatal Finale</color>. 
- All Substance is removed when activating and ending <color=Highlight>Twilight Tango</color>. Cannot perform Basic Attack <color=Highlight>Necessary Measures</color>, Heavy Attack <color=Highlight>Containment Tactics</color>, and Heavy Attack <color=Highlight>Imminent Oblivion</color> while in <color=Highlight>Twilight Tango</color>.
<size=10> </size>
<size=40><color=Title>Death Knell</color></size>
Carlotta fires powerful shots with her musket and summons {5} crystal shards to attack the target, dealing <color=Ice>Glacio DMG</color>, considered Resonance Skill DMG.
- Carlotta moves in the direction of the movement input with each shot of <color=Highlight>Death Knell</color>.
<size=10> </size>
<size=40><color=Title>Fatal Finale</color></size>
Deal <color=Ice>Glacio DMG</color> to an area, considered Resonance Skill DMG.
- <color=Highlight>Twilight Tango</color> ends after casting <color=Highlight>Fatal Finale</color>.","Gây <color=Ice>Sát Thương Ngưng Băng</color> lên các mục tiêu trong phạm vi, gắn hiệu ứng <color=Highlight>Hủy Diệt</color> cho mục tiêu trúng đòn, tiến vào trạng thái <color=Highlight>Luân Vũ Súng Hoa</color>, sát thương lần này là Sát Thương Kỹ Năng Cộng Hưởng.
Có thể thi triển ở tầm thấp trên không.
<size=10> </size>
<size=40><color=Title>Hủy Diệt</color></size>
Carlotta tấn công mục tiêu mang hiệu ứng <color=Highlight>Hủy Diệt</color>, khi gây sát thương sẽ bỏ qua {1} Phòng Thủ của mục tiêu.
<size=10> </size>
<size=40><color=Title>Luân Vũ Súng Hoa</color></size>
Trong trạng thái <color=Highlight>Luân Vũ Súng Hoa</color>, nhấn <color=Highlight>Đánh Thường</color> hoặc <color=Highlight>Giải Phóng Cộng Hưởng</color> có thể thi triển <color=Highlight>Điềm Tử Vong</color>.
Mỗi lần thi triển <color=Highlight>Điềm Tử Vong</color>, nhận được {3} điểm [ Thẻ Gương ].
Khi [ Thẻ Gương ] đạt {4} điểm, nhấn <color=Highlight>Đánh Thường</color> hoặc <color=Highlight>Giải Phóng Cộng Hưởng</color> có thể thi triển <color=Highlight>Tử Vong Đến Cùng</color>.
.Khi tiến vào và thoát khỏi trạng thái <color=Highlight>Luân Vũ Súng Hoa</color>, sẽ xóa sạch Linh Thúy. Trong trạng thái <color=Highlight>Luân Vũ Súng Hoa</color> không thể thi triển Đánh Thường <color=Highlight>Biện Pháp Cần Thiết</color>, Đánh Mạnh <color=Highlight>Chiến Thuật Kìm Hãm</color>, Đánh Mạnh <color=Highlight>Mạt Lộ Kiến Hành</color>.
<size=10> </size>
<size=40><color=Title>Điềm Tử Vong</color></size>
Carlotta dùng súng trường bắn và triệu hồi {5} tinh thể tấn công mục tiêu, gây <color=Ice>Sát Thương Ngưng Băng</color>, sát thương lần này là Sát Thương Kỹ Năng Cộng Hưởng.
.Mỗi lần thi triển <color=Highlight>Điềm Tử Vong</color>, có thể di chuyển một đoạn theo hướng phím điều hướng.
<size=10> </size>
<size=40><color=Title>Tử Vong Đến Cùng</color></size>
Gây <color=Ice>Sát Thương Ngưng Băng</color> lên các mục tiêu trong phạm vi, sát thương lần này là Sát Thương Kỹ Năng Cộng Hưởng.
.Sau khi thi triển <color=Highlight>Tử Vong Đến Cùng</color> sẽ kết thúc trạng thái <color=Highlight>Luân Vũ Súng Hoa</color>."
