db_file,table_name,id,zh,en,vi
lang_text.db,Text,423,库洛游戏个人信息保护政策,,Chính Sách Bảo Vệ Thông Tin Cá Nhân Của Kuro Game
lang_text.db,Text,424,库洛游戏儿童个人信息保护政策,,Chính Sách Bảo Vệ Thông Tin Cá Nhân Trẻ Em Của Kuro Game
lang_text.db,Text,425,适龄提示,,Khuyến cáo độ tuổi
lang_text.db,Text,426,高处{0}米,,Độ cao {0}m
lang_text.db,Text,427,低处{0}米,,Dưới thấp {0}m
lang_text.db,Text,428,结束,,Kết thúc
lang_text.db,Text,429,开始,,Bắt đầu
lang_text.db,Text,431,探索工具切换轮盘,,Vòng xoay chuyển đổi công cụ khám phá
lang_text.db,Text,432,空,,Trống
lang_text.db,Text,433,松开手指取消切换,,Thả tay để hủy chuyển đổi
lang_text.db,Text,434,松开手指切换至该工具,,Thả tay để chuyển sang công cụ này
lang_text.db,Text,435,点击轮盘格子进行编辑,,Nhấp vào ô vòng quay để chỉnh sửa
lang_text.db,Text,436,请先点选左侧轮盘格子,,Vui lòng chọn ô vòng quay bên trái trước
lang_text.db,Text,437,请选择希望装配的探索工具,,Vui lòng chọn công cụ thám hiểm muốn trang bị
lang_text.db,Text,438,恢复默认,,Khôi phục mặc định
lang_text.db,Text,439,保存修改,,Lưu thay đổi
lang_text.db,Text,440,松开Tab切换至该探索工具,,Thả Tab để chuyển sang công cụ này
lang_text.db,Text,441,已选中：{0},,Đã chọn: {0}
lang_text.db,Text,442,1天内,,Trong 1 ngày
lang_text.db,Text,443,1周内,,Trong 1 tuần
lang_text.db,Text,444,1月内,,Trong 1 tháng
lang_text.db,Text,445,30天以上,,Hơn 30 ngày
lang_text.db,Text,446,{0}天前,,{0} ngày trước
lang_text.db,Text,447,好友,Friends,Bạn bè
lang_text.db,Text,448,好友申请,,Lời mời kết bạn
lang_text.db,Text,449,最近联机,,Chơi cùng gần đây
lang_text.db,Text,450,暂无好友,,Chưa có bạn bè
lang_text.db,Text,451,暂无好友申请,,Không có lời mời kết bạn
lang_text.db,Text,452,暂无近期队友信息,,Không có thông tin đồng đội gần đây
lang_text.db,Text,453,鸣域特征码: {0},,Mã Minh Vực: {0}
lang_text.db,Text,454,在线,,Trực tuyến
lang_text.db,Text,455,添加好友,,Thêm bạn
lang_text.db,Text,456,黑名单,,Danh sách đen
lang_text.db,Text,457,全部接受,,Nhận hết
lang_text.db,Text,458,全部忽略,,Bỏ qua hết
lang_text.db,Text,459,清除,,Xóa
lang_text.db,Text,460,粘贴,,Dán
lang_text.db,Text,461,已离线,,Ngoại tuyến
lang_text.db,Text,462,申请联机,,Xin vào chơi cùng
lang_text.db,Text,463,联机尚未开启,,Chế độ chơi cùng chưa mở
lang_text.db,Text,464,好友：{0}/{1},,Bạn bè: {0}/{1}
lang_text.db,Text,465,好友申请：{0}/{1},,Lời mời kết bạn: {0}/{1}
lang_text.db,Text,466,最近联机：{0}/{1},,Chơi cùng gần đây: {0}/{1}
lang_text.db,Text,467,数量：{0}/{1},,Số lượng: {0}/{1}
lang_text.db,Text,469,{0}月 {1}日 {2}:{3},,"Ngày {1} tháng {0}, {2}:{3}"
lang_text.db,Text,470,{0} 年 {1} 月 {2} 日 {3}:{4},,{3}:{4} Ngày {2} tháng {1} năm {0}
lang_text.db,Text,471,[好友] [{0}]:{1},,[Bạn bè] [{0}]: {1}
