db_file,table_name,id,zh,en,vi
lang_multi_text.db,MultiText,ComboTeaching_15100401_IconText_1,空中短镰攻击第一段,Aerial Sickle Attack 1,Tấn Công Liềm Ngắn Trên Không Đoạn 1
lang_multi_text.db,MultiText,ComboTeaching_15100401_IconText_2,空中短镰攻击第二段,Aerial Sickle Attack 2,Tấn Công Liềm Ngắn Trên Không Đoạn 2
lang_multi_text.db,MultiText,ComboTeaching_15100401_IconText_3,空中短镰攻击第三段,Aerial Sickle Attack 3,Tấn Công Liềm Ngắn Trên Không Đoạn 3
lang_multi_text.db,MultiText,ComboTeaching_15100501_DescriptionContent,在空中第1次短按普攻，第2、3次短按空格，挥舞长镰进行连续攻击后，可施放<color=Highlight>强化共鸣技能</color>，造成<color=Light>衍射伤害</color>。,"While in mid-air, {Cus:Ipt,Touch=tap PC=press Gamepad=press} Normal Attack once, then {Cus:Ipt,Touch=tap PC=press Gamepad=press} Space twice to perform consecutive attacks with a scythe. Afterward, <color=Highlight>Enhanced Resonance Skill</color> become available, dealing <color=Light>Spectro DMG</color>.","Trên không nhấn Đánh Thường lần 1, nhấn phím Cách lần 2, 3, múa Liềm Dài thực hiện tấn công liên tiếp xong, có thể thi triển <color=Highlight>Kỹ Năng Cộng Hưởng Cường Hóa</color>, gây <color=Light>Sát Thương Quang Phổ</color>."
lang_multi_text.db,MultiText,ComboTeaching_15100501_DescriptionTitle,陆·赫斯<color=#d4bf5f>空中长镰攻击</color>连招教学,Luuk Herssen: <color=#d4bf5f>Mid-air Scythe Attack</color> Combo Tutorial,Luuk Herssen - Hướng dẫn liên chiêu <color=#d4bf5f>Tấn Công Liềm Dài Trên Không</color>
lang_multi_text.db,MultiText,ComboTeaching_15100501_IconText_2,空中长镰攻击第二段,Aerial Scythe Attack 2,Tấn Công Liềm Dài Trên Không Đoạn 2
lang_multi_text.db,MultiText,ComboTeaching_15100501_IconText_3,空中长镰攻击第三段,Aerial Scythe Attack 3,Tấn Công Liềm Dài Trên Không Đoạn 3
lang_multi_text.db,MultiText,ComboTeaching_15100601_DescriptionContent,在空中长按普攻，消耗耐力，施放<color=Highlight>下落攻击</color>，造成<color=Light>衍射伤害</color>。,"Hold Normal Attack in mid-air to consume STA and cast <color=Highlight>Plunging Attack</color>, dealing <color=Light>Spectro DMG</color>.","Nhấn giữ Đánh Thường trên không, tiêu hao Thể Lực, thi triển <color=Highlight>Tấn Công Khi Đáp</color>, gây <color=Light>Sát Thương Quang Phổ</color>."
lang_multi_text.db,MultiText,ComboTeaching_15100601_DescriptionTitle,陆·赫斯<color=#d4bf5f>下落攻击</color>教学,Luuk Herssen: <color=#d4bf5f>Plunging Attack</color> Tutorial,Luuk Herssen - Hướng dẫn <color=#d4bf5f>Tấn Công Khi Đáp</color>
lang_multi_text.db,MultiText,ComboTeaching_15100601_IconText_1,下落攻击,Plunging Attack,Tấn Công Khi Đáp
