db_file,table_name,id,zh,en,vi
lang_multi_text.db,MultiText,Quest_121000034_ChildQuestTip_0_22,使用终端感知能力寻找行动痕迹,Find the operation traces with Sensor,Dùng năng lực cảm nhận của thiết bị đầu cuối để tìm dấu vết hành động
lang_multi_text.db,MultiText,Quest_121000034_ChildQuestTip_0_23,跟随痕迹前进,Follow the traces,Đi theo dấu vết
lang_multi_text.db,MultiText,Quest_121000034_ChildQuestTip_0_24,跟随痕迹前进,Follow the traces,Đi theo dấu vết
lang_multi_text.db,MultiText,Quest_121000034_ChildQuestTip_0_25,跟随痕迹前进,Follow the traces,Đi theo dấu vết
lang_multi_text.db,MultiText,Quest_121000034_ChildQuestTip_0_29,跟随听到的钟声方向前进,Follow the toll sound you hear,Đi theo hướng tiếng chuông nghe thấy
lang_multi_text.db,MultiText,Quest_121000034_ChildQuestTip_0_30,查看受伤的先约成员,Inspect the wounded PA member,Kiểm tra thành viên Tiên Phong bị thương
lang_multi_text.db,MultiText,Quest_121000034_ChildQuestTip_0_32,击败鸣钟之龟,Defeat Bell-Borne Geochelone,Đánh bại Rùa Chuông
lang_multi_text.db,MultiText,Quest_121000034_ChildQuestTip_0_33,与炼风确认获得的“钟灵子”,"Ask Lianfeng to check the ""Bell Spiriton"" you just obtained","Xác nhận ""Chung Linh Tử"" thu được với Luyện Phong"
lang_multi_text.db,MultiText,Quest_121000034_ChildQuestTip_0_34,返回今州，将“钟灵子”交给蔻蔻,"Return to Jinzhou and deliver the ""Bell Spiriton"" to Koko","Trở về Kim Châu, giao ""Chung Linh Tử"" cho Khấu Khấu"
lang_multi_text.db,MultiText,Quest_121000034_InteractContent_0_2,想再问问去哪找炼风,Where can I find Lianfeng again?,Muốn hỏi lại nơi tìm Luyện Phong
lang_multi_text.db,MultiText,Quest_121000034_OccupyDesc_0_2,Empty,Empty,Empty
lang_multi_text.db,MultiText,Quest_121000034_QuestDesc_0_2,为了得到珍贵的残象材料，去寻找曾经自称“残象猎人”的共鸣者吧。,"Find the Resonator who once proclaimed to be ""Tacet Discord Hunter"" to obtain the precious TD Material.","Để có được vật liệu Tàn Tượng quý giá, hãy đi tìm Cộng Hưởng Giả từng tự xưng là ""Thợ Săn Tàn Tượng""."
lang_multi_text.db,MultiText,Quest_121000034_QuestName_0_2,猎取残象之人,Tacet Discord Hunter,Kẻ Săn Tàn Tượng
lang_multi_text.db,MultiText,Quest_121000035_ChildQuestTip_121_100,进入蜃境，揭开棋盘中隐藏的秘密,Enter the Sonoro Sphere and reveal the Weiqi Board's secrets,"Vào Thận Cảnh, khám phá bí mật ẩn giấu trong bàn cờ"
lang_multi_text.db,MultiText,Quest_121000035_ChildQuestTip_121_104,休息一段时间（两天后）,Rest for a While (Two Days),Nghỉ ngơi một thời gian (hai ngày sau)
lang_multi_text.db,MultiText,Quest_121000035_ChildQuestTip_121_105,找辛夷了解长离的近况,Learn about Changli's whereabouts with Xinyi,Tìm Tân Di để hỏi thăm tình hình gần đây của Trường Ly
lang_multi_text.db,MultiText,Quest_121000035_ChildQuestTip_121_106,前往约定地点与长离相会,Meet with Changli at the agreed location,Đến địa điểm hẹn trước gặp Trường Ly
lang_multi_text.db,MultiText,Quest_121000035_ChildQuestTip_121_112,了解与棋盘有关的过去,Learn about the Weiqi Board's past,Tìm hiểu về quá khứ liên quan đến bàn cờ
lang_multi_text.db,MultiText,Quest_121000035_ChildQuestTip_121_113,了解与棋盘有关的过去,Learn about the Weiqi Board's past,Tìm hiểu về quá khứ liên quan đến bàn cờ
lang_multi_text.db,MultiText,Quest_121000035_ChildQuestTip_121_114,和长离一起深入乘霄山,Head into Mt. Firmament with Changli,Cùng Trường Ly tiến sâu vào núi Thừa Tiêu
lang_multi_text.db,MultiText,Quest_121000035_ChildQuestTip_121_62,去虹镇逛一逛,Roam in Hongzhen,Đi dạo quanh Hồng Trấn
lang_multi_text.db,MultiText,Quest_121000035_ChildQuestTip_121_64,向周围人了解虹镇（{q_count}/3）,Ask around about Hongzhen ({q_count}/3},Hỏi thăm mọi người xung quanh về Hồng Trấn ({q_count}/3)
lang_multi_text.db,MultiText,Quest_121000035_ChildQuestTip_121_66,前往虹镇最高建筑，找到「环迹望飞檐」,"Find the place ""Next to a Ring and Hanging Eaves""","Đến tòa nhà cao nhất Hồng Trấn, tìm ""Nơi Mái Cong Ngắm Vòng Tròn"""
lang_multi_text.db,MultiText,Quest_121000035_ChildQuestTip_121_68,在未时（13:00-15:00）前往凉亭赴约,Head to the pavilion between 13:00-15:00,Đến đình nghỉ mát vào giờ Mùi (13:00-15:00) để dự hẹn
lang_multi_text.db,MultiText,Quest_121000035_ChildQuestTip_121_70,前往约定地点，与长离相见,Head to the designated location to see Changli,"Đến địa điểm hẹn trước, gặp gỡ Trường Ly"
lang_multi_text.db,MultiText,Quest_121000035_ChildQuestTip_121_72,和长离一起深入乘霄山,Head into Mt. Firmament with Changli,Cùng Trường Ly tiến sâu vào núi Thừa Tiêu
lang_multi_text.db,MultiText,Quest_121000035_ChildQuestTip_121_73,和长离一起深入乘霄山,Head into Mt. Firmament with Changli,Cùng Trường Ly tiến sâu vào núi Thừa Tiêu
lang_multi_text.db,MultiText,Quest_121000035_ChildQuestTip_121_74,和长离一起深入乘霄山,Head into Mt. Firmament with Changli,Cùng Trường Ly tiến sâu vào núi Thừa Tiêu
lang_multi_text.db,MultiText,Quest_121000035_ChildQuestTip_121_76,前往气息异样的方向,Find the source of the smell Abby mentioned,Đi về hướng có khí tức lạ
lang_multi_text.db,MultiText,Quest_121000035_ChildQuestTip_121_77,进入山洞,Enter the cave,Vào hang động
lang_multi_text.db,MultiText,Quest_121000035_ChildQuestTip_121_78,调查山洞内的情况,Investigate the cave,Điều tra tình hình trong hang động
lang_multi_text.db,MultiText,Quest_121000035_ChildQuestTip_121_79,消灭残象，救下探险家,Defeat the TDs and rescue the explorer,"Tiêu diệt Tàn Tượng, cứu nhà thám hiểm"
lang_multi_text.db,MultiText,Quest_121000035_ChildQuestTip_121_81,回到虹镇,Return to Hongzhen,Trở về Hồng Trấn
