db_file,table_name,id,zh,en,vi
lang_multi_text.db,MultiText,FunctionCondition_10081_Desc,迷雾重重的海墟中，潜藏着诱人深入的陷阱，残象源源不断涌来，吞噬着前来此地的航行者。,"Among mist shrouded sea ruins, hidden traps beckon explorers deeper. Tacet Discords swarm here, ready to devour any curious voyagers who venture too close.","Trong tàn tích biển sương mù dày đặc ẩn chứa những cái bẫy dụ người đi sâu vào, Tàn Tượng ùn ùn kéo đến, nuốt chửng những người đi biển đặt chân đến đây."
lang_multi_text.db,MultiText,FunctionCondition_10081_Title,冥歌海墟,Whimpering Wastes,Tàn Tích Biển Minh Ca
lang_multi_text.db,MultiText,FunctionCondition_10098_Desc,由星炬学院隧者工学部与虚质科学部联合研制，具备全地形适应能力的轻型载具。因其在科学考察中的重要性，星炬学院不仅开设了专业的驾驶课程，还在学院周围铺设有多条训练赛道，以满足学院师生的需要。,"A lightweight, all-terrain vehicle co-developed by the Department of Exostrider Engineering and the Department of Voidmatters at Startorch Academy. Indispensable for field expeditions, the Academy has created specialized driving courses and multiple training tracks around the campus to cater to the adventurous spirit of its students and faculty.","Phương tiện hạng nhẹ có khả năng thích ứng mọi địa hình do Khoa Kỹ Thuật Đào Hầm và Khoa Khoa Học Vật Chất Hư Không của Học viện Startorch phối hợp nghiên cứu chế tạo. Vì tầm quan trọng của nó trong khảo sát khoa học, Học viện Startorch không chỉ mở các khóa học lái xe chuyên nghiệp mà còn xây dựng nhiều đường đua huấn luyện xung quanh học viện để đáp ứng nhu cầu của giảng viên và sinh viên."
lang_multi_text.db,MultiText,FunctionCondition_10098_Title,科考摩托,Expedition Motorbike,Mô Tô Khảo Sát
lang_multi_text.db,MultiText,FunctionCondition_10143_Desc,经由陆·赫斯改装的科考摩托，搭载了全新的凝冰疾行模块，借由凝冰疾行模块，科考摩托将可在水域上冻结冰面并自由驰骋。,"An expedition motorbike modified by Luuk Herssen, equipped with the new Glacier Track module. With this module, the motorbike can freeze water surfaces and travel across them.","Chiếc xe máy khảo sát được Luuk Herssen cải tiến, trang bị mô-đun Ngưng Băng Tốc Hành hoàn toàn mới. Nhờ mô-đun này, xe máy khảo sát có thể đóng băng mặt nước và tự do lướt đi trên đó."
lang_multi_text.db,MultiText,FunctionCondition_10143_Title,科考摩托·凝冰疾行,Expedition Motorbike: Glacier Track,Xe Máy Khảo Sát - Ngưng Băng Tốc Hành
lang_multi_text.db,MultiText,FunctionCondition_10144_Desc,与朋友一起进行的双人纸牌游戏。想要在游戏中获胜，必须依靠强大的洞察力和缜密的策略——当然，还要加上一点运气。,"A card game for two. To win, you need perception, strategy, and, of course, a bit of luck.","Trò chơi bài dành cho hai người chơi cùng bạn bè. Muốn chiến thắng trong trò chơi, bạn phải dựa vào khả năng quan sát nhạy bén và chiến lược chặt chẽ - tất nhiên, cần thêm một chút may mắn nữa."
lang_multi_text.db,MultiText,FunctionCondition_10144_Title,纸牌游戏,Card Game,Trò Chơi Bài
lang_multi_text.db,MultiText,FunctionCondition_10145_Desc,倾听伙伴的饮品喜好要求，尝试调制符合她们心意的饮品。,"Try to find out their favorite ingredients and flavors through conversation, then create the drink they like best.","Lắng nghe sở thích đồ uống của bạn bè, thử pha chế những ly đồ uống hợp ý họ."
lang_multi_text.db,MultiText,FunctionCondition_10145_Title,饮品制作,Drink Making,Pha Chế Đồ Uống
lang_multi_text.db,MultiText,FunctionCondition_10146_Desc,在「派对装潢」中，漂泊者可以获取多种陈设，并用这些陈设定制个性化的派对场所。,"In Party Decor, you can obtain various decorations and use them to create special vibes for the festival.","Trong ""Trang Trí Tiệc"", Lữ Khách có thể nhận được nhiều loại đồ trang trí và dùng chúng để tùy chỉnh địa điểm tổ chức tiệc theo phong cách riêng."
lang_multi_text.db,MultiText,FunctionCondition_10146_Title,派对装潢,Party Decor,Trang Trí Tiệc
lang_multi_text.db,MultiText,FunctionCondition_10147_Desc,柯布·科波赠予的画册，不经意地翻开，或已留下美丽的须臾。,"A picture album gifted by Copo Cobb, holding beautiful moments revealed with every turn of the page.","Quyển sách tranh do Copo Cobb tặng, vô tình lật mở, biết đâu đã lưu giữ lại những khoảnh khắc tuyệt đẹp."
lang_multi_text.db,MultiText,FunctionCondition_10147_Title,霎那之书,The Book of Moments,Sách Khoảnh Khắc
lang_multi_text.db,MultiText,FunctionCondition_10148_Desc,呜呜派对的宣传册。承袭自无尽的宴会，那些定格的瞬间，可衍生无限的欢乐。,"A brochure of the Lollo Party. Within its pages, moments from Forever Fest are preserved, each one ready to unfurl into boundless joy.","Tờ rơi quảng cáo của Tiệc Lollo. Kế thừa từ bữa tiệc bất tận, những khoảnh khắc ngưng đọng ấy có thể sinh ra niềm vui vô hạn."
lang_multi_text.db,MultiText,FunctionCondition_10148_Title,呜呜欢乐集,Lollo Joy Album,Album Vui Vẻ Lollo
lang_multi_text.db,MultiText,FunctionCondition_110056_Title,心之集域,Somnoire,Vùng Tập Hợp Tâm Trí
lang_multi_text.db,MultiText,FunctionCondition_110057_Desc,从全息战略·强袭中获得的战斗数据，可在演练商店中兑换各种奖励。,The battle data obtained from Tactical Hologram: Calamity. Exchange them for various rewards in the practice shop.,"Dữ liệu chiến đấu thu được từ Chiến Lược Toàn Tức - Cường Kích, có thể đổi lấy nhiều phần thưởng khác nhau trong Cửa Hàng Diễn Tập."
lang_multi_text.db,MultiText,FunctionCondition_110057_Title,全息战略·强袭,Tactical Hologram: Calamity,Chiến Lược Toàn Tức - Cường Kích
lang_multi_text.db,MultiText,FunctionCondition_110058_Desc,漂泊者可以通过讨伐强敌来获取角色突破材料。,You can obtain character ascension materials from Boss Challenges.,Lữ Khách có thể nhận nguyên liệu đột phá nhân vật thông qua việc thảo phạt kẻ địch mạnh.
lang_multi_text.db,MultiText,FunctionCondition_110058_Title,讨伐强敌,Boss Challenge,Thảo Phạt Kẻ Địch Mạnh
lang_multi_text.db,MultiText,FunctionCondition_10023001_Title,漂泊日志,Milestones,Nhật Ký Lữ Hành
lang_multi_text.db,MultiText,FunctionCondition_10023002_Title,敌迹探寻,Enemy Tracing,Dò Tìm Dấu Vết
